Uniprot Accession,Gene,Organism,1,2,3,4,5,6
P00749,PLAU,Homo sapiens (Human),0,0.415357419,0.325590206,0.137319752,1,0.312286577
P00750,PLAT,Homo sapiens (Human),0,0.284162733,0.264382708,0.310988372,1,0.306175019
P01033,TIMP1,Homo sapiens (Human),0.256198781,1,0.953522276,0.226219339,0.264235145,0
P01034,CST3,Homo sapiens (Human),0.379559106,1,0.92641206,0.233434376,0.22870176,0
P01112,HRAS,Homo sapiens (Human),0.837285771,1,0.78032635,0.269301523,0.185925401,0
P01889,HLA-B,Homo sapiens (Human),0.880094434,1,0.753236897,0.21435969,0.093724395,0
P02452,COL1A1,Homo sapiens (Human),0.08393617,0.467443473,1,0.259892107,0.201906178,0
P02462,COL4A1,Homo sapiens (Human),0,0.474578975,1,0.269747303,0.788566178,0.036740959
P02545,LMNA,Homo sapiens (Human),0,0.352976935,0.828481741,0.548526673,1,0.34954279
P02649,APOE,Homo sapiens (Human),0,0.635337999,1,0.227385741,0.587217832,0.163916824
P02656,APOC3,Homo sapiens (Human),0.584836056,0.702501169,0,0.084010365,1,0.229935064
P02751,FN1,Homo sapiens (Human),0.02886236,0.876800946,0.812326821,0.227498386,1,0
P02786,TFRC,Homo sapiens (Human),0.374967685,1,0.482979435,0.117977265,0.138262366,0
P02792,FTL,Homo sapiens (Human),0.544494786,1,0.796279201,0.264264912,0.139502793,0
P02794,FTH1,Homo sapiens (Human),0.523268982,1,0.675664597,0.289376775,0.123370067,0
P80297,MT1X,Homo sapiens (Human),0,1,0.848501357,0.047252957,0.716643933,0.182926127
P03897,MT-ND3,Homo sapiens (Human),0,0.080660749,0.51763374,1,0.930612171,0.274156923
P03928,MT-ATP8,Homo sapiens (Human),0,0.211413972,0.501449907,0.880315775,1,0.320060369
P04035,HMGCR,Homo sapiens (Human),0.149400809,0.714370006,1,0.058510049,0.08543553,0
P04040,CAT,Homo sapiens (Human),0,0.148631547,0.389384301,0.453585264,1,0.238342642
P04062,GBA,Homo sapiens (Human),0.163833193,0.732036967,1,0.325888632,0.167665716,0
P04075,ALDOA,Homo sapiens (Human),1,0.96983241,0.478996848,0.202028305,0.21222681,0
P04080,CSTB,Homo sapiens (Human),0.637921761,1,0.554569365,0.5754263,0.328021431,0
P04083,ANXA1,Homo sapiens (Human),0.882440818,1,0.274086618,0.165401009,0.345512457,0
P04156,PRNP,Homo sapiens (Human),0.818557949,1,0.770338226,0.176038225,0.179284514,0
P04179,SOD2,Homo sapiens (Human),0,0.087028228,0.533769965,1,0.724343948,0.349515591
P04181,OAT,Homo sapiens (Human),0,0.087938261,0.637122083,1,0.763134811,0.365304152
P04183,TK1,Homo sapiens (Human),0,0.126357097,0.097883612,0.125250687,0.976916177,1
P04216,THY1,Homo sapiens (Human),0.705338462,1,0.697674343,0.32295373,0.244463375,0
P04264,KRT1,Homo sapiens (Human),0,0.09196646,0.123344725,0.046179769,0.337496693,1
P04406,GAPDH,Homo sapiens (Human),0.832982659,0.966901716,0.429740682,0,1,0.348176615
P04632,CAPNS1,Homo sapiens (Human),0.808816843,0.886921141,0.071660155,0,1,0.241232367
P04792,HSPB1,Homo sapiens (Human),0,0.081270303,0.067524039,0.186764087,1,0.79781198
P04843,RPN1,Homo sapiens (Human),0,0.574791367,1,0.365110882,0.93475198,0.073620772
P04844,RPN2,Homo sapiens (Human),0,0.514239801,1,0.367468987,0.908183425,0.040128995
P04899,GNAI2,Homo sapiens (Human),0.942329351,1,0.749715175,0.229235857,0.182294217,0
P04920,SLC4A2,Homo sapiens (Human),0.851422473,1,0.862862554,0.162861333,0.103547991,0
P04921,GYPC,Homo sapiens (Human),0.818906491,1,0.794582374,0.276876739,0.1876118,0
P05023,ATP1A1,Homo sapiens (Human),0.797414908,1,0.915979634,0.247744491,0.143382974,0
P05026,ATP1B1,Homo sapiens (Human),0.9788306,1,0.944393602,0.254001237,0.167091804,0
P05067,APP,Homo sapiens (Human),0.297761434,0.967878644,1,0.260378866,0.4085883,0
P05091,ALDH2,Homo sapiens (Human),0,0.057148816,0.471167201,0.911439569,1,0.544395447
P05106,ITGB3,Homo sapiens (Human),0.816808431,1,0.732340943,0.22434954,0.226903209,0
P05141,SLC25A5,Homo sapiens (Human),0,0.074752087,0.552392453,1,0.68789712,0.293825613
P05161,ISG15,Homo sapiens (Human),0,0.248806278,0.525518319,0.776436346,1,0.556370493
P05165,PCCA,Homo sapiens (Human),0,0.076366496,0.420911458,0.988217428,1,0.474418894
P05166,PCCB,Homo sapiens (Human),0,0.069297877,0.465490923,0.942813986,1,0.568383112
P05198,EIF2S1,Homo sapiens (Human),0.323507722,1,0.656980795,0,0.914501673,0.329808778
P05362,ICAM1,Homo sapiens (Human),0.938239125,1,0.705447241,0.227250991,0.112696298,0
P05387,RPLP2,Homo sapiens (Human),0,0.512511215,1,0.206997911,0.397144865,0.178443945
P05388,RPLP0,Homo sapiens (Human),0,0.599981324,1,0.195113867,0.523171071,0.222074577
P05556,ITGB1,Homo sapiens (Human),0.559919415,1,0.78314692,0.287673561,0.693186616,0
P05976,MYL1,Homo sapiens (Human),0.123797021,0.19927301,1,0.12056905,0.07022376,0
P06280,GLA,Homo sapiens (Human),0.02075961,0.464170655,1,0.476747917,0.204810381,0
P06396,GSN,Homo sapiens (Human),0.40566915,1,0.230399492,0,0.965915238,0.027611494
P06473,gB,HCMV,0.064425431,0.722776861,1,0.361630717,0.32659071,0
P06576,ATP5B,Homo sapiens (Human),0,0.079198729,0.506696828,1,0.919779859,0.400631949
P06703,S100A6,Homo sapiens (Human),0.811391384,1,0.094633026,0,0.527892306,0.003736382
P06733,ENO1,Homo sapiens (Human),0.725174378,1,0.334291783,0.082669447,0.294937003,0
P06744,GPI,Homo sapiens (Human),0.801919313,1,0.366981841,0.1921278,0.266933383'SEP111,0
P06748,NPM1,Homo sapiens (Human),0.343802795,0,0.038641582,0.101152995,1,0.757348311
P06753-2,#N/A,#N/A,0.981562757,1,0.338672228,0.19292631,0.201168009,0
P06756,ITGAV,Homo sapiens (Human),0.632914824,1,0.745082592,0.270934462,0.43727922,0
P06865,HEXA,Homo sapiens (Human),0.183315015,0.673936896,1,0.476488259,0.220299928,0
P07093,SERPINE2,Homo sapiens (Human),0.01627688,0.756370433,1,0.416223962,0.380250104,0
P07099,EPHX1,Homo sapiens (Human),0.056503836,0.768382092,0.851275368,0.462393522,1,0
P07195,LDHB,Homo sapiens (Human),0.283009479,0.654008814,0.584186327,0.45251813,1,0
P07203,GPX1,Homo sapiens (Human),0,0.092588268,0.531627223,0.801281033,1,0.620007211
P07237,P4HB,Homo sapiens (Human),0.094086211,0.743153812,1,0.295726423,0.506810171,0
P07339,CTSD,Homo sapiens (Human),0.058544664,0.465241884,1,0.368709276,0.139272019,0
P07355,ANXA2,Homo sapiens (Human),0.959786061,1,0.346824396,0.125327308,0.120879497,0
P07384,CAPN1,Homo sapiens (Human),0.200978692,0.445675888,0,0.306663966,1,0.504476062
P07437,TUBB,Homo sapiens (Human),0,0.081886318,0.139914027,0.252502568,1,0.690975098
P07585,DCN,Homo sapiens (Human),0.005492609,0.295195066,0.181600559,0.263211165,1,0
P07602,PSAP,Homo sapiens (Human),0,0.651227324,1,0.421952693,0.177975226,0.017129542
P07686,HEXB,Homo sapiens (Human),0.220238442,0.700589112,1,0.451735272,0.185672714,0
P07711,CTSL,Homo sapiens (Human),0,0.343261971,1,0.398656121,0.228153587,0.071406493
P07737,PFN1,Homo sapiens (Human),0.576507957,1,0.254182977,0,0.433166505,0.073842729
P07741,APRT,Homo sapiens (Human),0,0.072691962,0.075519491,0.288207841,1,0.660991597
P07858,CTSB,Homo sapiens (Human),0,0.539355892,1,0.473453186,0.243213449,0.023473178
P07900,HSP90AA1,Homo sapiens (Human),0.796184862,1,0.187332944,0,0.506084442,0.063128483
P07919,UQCRH,Homo sapiens (Human),0,0.106678368,0.514833182,1,0.916332093,0.397144332
P07942,LAMB1,Homo sapiens (Human),0,0.573290865,1,0.349650173,0.685350797,0.042921994
P07947,YES1,Homo sapiens (Human),1,0.967376946,0.614078182,0.123877328,0.140324765,0
P07948,LYN,Homo sapiens (Human),0.938933147,1,0.664058097,0.184621518,0.206027736,0
P07954,FH,Homo sapiens (Human),0,0.065585782,0.561420826,1,0.862190138,0.423238323
P07996,THBS1,Homo sapiens (Human),0,0.499859778,0.424295921,0.310615288,1,0.039054941
P08107,HSPA1A,Homo sapiens (Human),0.433067323,1,0.868402317,0,0.496521735,0.095662319
P08123,COL1A2,Homo sapiens (Human),0.092935978,0.85943007,1,0.35259785,0.748963076,0
P08133,ANXA6,Homo sapiens (Human),0.643826168,1,0.295095692,0.108785616,0.348241236,0
P08134,RHOC,Homo sapiens (Human),0,0.50129883,0.1486666,0.121315571,1,0.313673999
P08174,CD55,Homo sapiens (Human),0.66681301,1,0.917107487,0.232569829,0.144561145,0
P08195,SLC3A2,Homo sapiens (Human),0.873528751,1,0.790700241,0.258892038,0.131972643,0
P08236,GUSB,Homo sapiens (Human),0.165411072,0.650813889,1,0.714708676,0.491280103,0
P08238,HSP90AB1,Homo sapiens (Human),0.938639182,1,0.189471195,0,0.850334206,0.242549661
P08240,SRPRA,Homo sapiens (Human),0.200500388,0.687231372,1,0.006085243,0.57660247,0
P08253,MMP2,Homo sapiens (Human),0.238210819,1,0.828651481,0.359109312,0.713122172,0
P08318,UL32,HCMV,0,0.273504549,1,0.65419888,0.891503554,0.85120472
P08473,MME,Homo sapiens (Human),0.728695934,1,0.724857074,0.154501986,0.125083473,0
P08546,UL54,HCMV,0,0.08284608,0.25641306,0.382145643,1,0.615884292
P08559,PDHA1,Homo sapiens (Human),0,0.077590371,0.529001798,1,0.732078457,0.313039407
P08572,COL4A2,Homo sapiens (Human),0,0.51723339,1,0.312620286,0.498993288,0.073038184
P08574,CYC1,Homo sapiens (Human),0,0.065441162,0.486942826,1,0.963737048,0.423900347
P08648,ITGA5,Homo sapiens (Human),0.591402154,1,0.791082457,0.231530103,0.22414498,0
P08670,VIM,Homo sapiens (Human),0.199817325,0.208936117,0.140091418,0,1,0.589394956
P08754,GNAI3,Homo sapiens (Human),1,0.785516257,0.680880645,0.12527099,0.084202293,0
P08758,ANXA5,Homo sapiens (Human),0.738100774,1,0.257923865,0.155621673,0.326322558,0
P08865,RPSA,Homo sapiens (Human),0,0.073538041,0.150576783,0.197184904,1,0.55322883
P08962,CD63,Homo sapiens (Human),0.639193916,1,0.666322523,0.174114133,0.10898662,0
P09001,MRPL3,Homo sapiens (Human),0,0.11296404,0.595686224,1,0.746282206,0.316176376
P09110,ACAA1,Homo sapiens (Human),0,0.125966442,0.351368682,0.457801292,1,0.238832042
P09211,GSTP1,Homo sapiens (Human),0.192706218,0.508301051,0.056717647,0,1,0.523541153
P09382,LGALS1,Homo sapiens (Human),1,0.376046605,0.060874033,0,0.180437915,0.009306739
P09429,HMGB1,Homo sapiens (Human),0,0.099529147,0.354191066,0.171568403,1,0.577280368
P09486,SPARC,Homo sapiens (Human),0.008802809,0.657490833,0.623250844,0.257163207,1,0
P09496,CLTA,Homo sapiens (Human),0.635769382,0.953590476,1,0.175719964,0.285054129,0
P09525,ANXA4,Homo sapiens (Human),0.250367918,0.667557313,0.025864372,0,1,0.107091327
P09543,CNP,Homo sapiens (Human),0.782768962,1,0.704955848,0.463516305,0.416892493,0
P09601,HMOX1,Homo sapiens (Human),0.266687626,0.896212616,1,0.178637556,0.240453607,0
P09619,PDGFRB,Homo sapiens (Human),0,0.540393903,1,0.401240587,0.877793038,0.09558399
P09622,DLD,Homo sapiens (Human),0,0.099501304,0.648725112,1,0.870696763,0.459327778
P09651,HNRNPA1,Homo sapiens (Human),0,0.376486823,0.544284521,0.238709472,1,0.697660365
P09669,COX6C,Homo sapiens (Human),0,0.083447896,0.463687084,1,0.867217672,0.315515638
P09695,TRS1,HCMV,0,0.466603979,1,0.457199771,0.860550439,0.69427729
P09701,US23,HCMV,0,0.072039043,0.220450507,0.258541871,1,0.855813282
P09709,US34,HCMV,0,0.458547061,0.565778579,0.424649597,1,0.119477984
P09715,IRS1,HCMV,0,0.549858149,1,0.226753929,0.633813816,0.32097136
P09717,US16,HCMV,0.056815522,0.68943602,1,0.204498311,0.298138223,0
P09722,US22,HCMV,0,0.078344133,0.086246413,0.242828782,1,0.886022486
P09727,US11,HCMV,0,0.336795027,0.45321739,0.34493945,1,0.192546
P09871,C1S,Homo sapiens (Human),0,0.104883661,0.129347789,0.25817829,1,0.17624519
P09913,IFIT2,Homo sapiens (Human),0,0.139079653,0.179377304,0.336715037,1,0.694926362
P09914,IFIT1,Homo sapiens (Human),0,0.123830294,0.121204328,0.287614686,1,0.809537184
P09936,UCHL1,Homo sapiens (Human),0.555170881,1,0.358059269,0.01441049,0.412089812,0
P10109,FDX1,Homo sapiens (Human),0,0.054335245,0.460194123,1,0.456279902,0.128999529
P10253,GAA,Homo sapiens (Human),0.124173524,0.710549372,1,0.567863818,0.193340052,0
P10301,RRAS,Homo sapiens (Human),0.75758093,1,0.752458045,0.246863078,0.303481226,0
P10515,DLAT,Homo sapiens (Human),0,0.069397118,0.501247078,1,0.922494752,0.470073377
P10599,TXN,Homo sapiens (Human),0.375089989,1,0.583585015,0.239341224,0.520420142,0
P10606,COX5B,Homo sapiens (Human),0,0.077165118,0.472422463,1,0.729197428,0.321958341
P10619,CTSA,Homo sapiens (Human),0,0.416120401,1,0.656685899,0.361931501,0.008548704
P10620,MGST1,Homo sapiens (Human),0,0.275360244,0.542971294,0.296897675,1,0.234545673
P10644,PRKAR1A,Homo sapiens (Human),0.965225527,0.723982859,0.144925534,0,1,0.096601501
P10768,ESD,Homo sapiens (Human),0.620780412,1,0.10715461,0.052720576,0.487813806,0
P10809,HSPD1,Homo sapiens (Human),0,0.070009704,0.582545714,1,0.702476825,0.308718099
P10909,CLU,Homo sapiens (Human),0,0.291880688,0.309594651,0.3132102,1,0.494225731
P11021,HSPA5,Homo sapiens (Human),0.056730263,0.716584587,1,0.291924774,0.543497728,0
P11047,LAMC1,Homo sapiens (Human),0.011271975,0.603986991,1,0.262353247,0.677500298,0
P11117,ACP2,Homo sapiens (Human),0.306079609,0.802156647,1,0.408945745,0.244678496,0
P11142,HSPA8,Homo sapiens (Human),0.410117874,1,0.619244889,0,0.35699931,0.020622684
P11166,SLC2A1,Homo sapiens (Human),0.743026785,1,0.697407907,0.119470015,0.089415218,0
P11169,SLC2A3,Homo sapiens (Human),0.809954584,1,0.750065045,0.191424339,0.152730995,0
P11172,UMPS,Homo sapiens (Human),0,0.1350957,0.35279465,0.763178318,1,0.556849443
P11177,PDHB,Homo sapiens (Human),0,0.074597909,0.534607142,1,0.740736314,0.338471675
P11182,DBT,Homo sapiens (Human),0,0.082589068,0.590289694,1,0.991365476,0.507462356
P11216,PYGB,Homo sapiens (Human),0,0.224624637,0.150038667,0.158904517,1,0.743663227
P11233,RALA,Homo sapiens (Human),0.741368687,1,0.872627633,0.200667003,0.099255476,0
P11234,RALB,Homo sapiens (Human),0.870530833,1,0.771764856,0.228727691,0.164694579,0
P11279,LAMP1,Homo sapiens (Human),0.612648978,1,0.702199533,0.227682575,0.113274663,0
P11310,ACADM,Homo sapiens (Human),0,0.073747412,0.548722704,1,0.663580286,0.273885222
P11387,TOP1,Homo sapiens (Human),0,0.050203981,0.19274303,0.360000848,1,0.350245856
P11388,TOP2A,Homo sapiens (Human),0,0.040946608,0.212892999,0.421519308,1,0.358483204
P11413,G6PD,Homo sapiens (Human),0,0.165963792,0.251551278,0.291457131,1,0.282502109
P11498,PC,Homo sapiens (Human),0,0.094001316,0.489231292,1,0.764318389,0.29506382
P11586,MTHFD1,Homo sapiens (Human),0,0.395807382,1,0.298253582,0.763947181,0.405584547
P11717,IGF2R,Homo sapiens (Human),0.128348861,1,0.804653165,0.196105147,0.321613056,0
P11766,ADH5,Homo sapiens (Human),0.001901589,0.051680962,0,0.2416041,1,0.858266149
P11940,PABPC1,Homo sapiens (Human),0,0.133367963,0.196423362,0.203440775,1,0.887776622
P12004,PCNA,Homo sapiens (Human),0,0.208194351,0.134415607,0.358692013,1,0.618484189
P12074,COX6A1,Homo sapiens (Human),0,0.052349218,0.483245714,0.966274481,1,0.494110791
P12109,COL6A1,Homo sapiens (Human),0,0.491728859,0.71452941,0.380215308,1,0.100505537
P12110,COL6A2,Homo sapiens (Human),0,0.342806583,0.700636019,0.38849653,1,0.173551481
P12111,COL6A3,Homo sapiens (Human),0,0.344457234,0.60596081,0.383226329,1,0.133841412
P12235,SLC25A4,Homo sapiens (Human),0,0.123755013,0.679077607,1,0.879770353,0.352605849
P12236,SLC25A6,Homo sapiens (Human),0,0.093381972,0.640189181,1,0.977692683,0.43422261
P12268,IMPDH2,Homo sapiens (Human),0,0.32705986,0.283002495,0.22575219,1,0.602354686
P12694,BCKDHA,Homo sapiens (Human),0,0.071271672,0.542646634,1,0.712487967,0.329735458
P12824,gH,HCMV,0.098521329,0.600327743,1,0.240583809,0.323316218,0
P12956,XRCC6,Homo sapiens (Human),0,0.102707691,0.472769321,0.294476932,1,0.756592566
P13010,XRCC5,Homo sapiens (Human),0,0.139897067,0.520644144,0.332955003,1,0.724296776
P13073,COX4I1,Homo sapiens (Human),0,0.091590594,0.547089462,1,0.879374709,0.416659518
P13196,ALAS1,Homo sapiens (Human),0,0.090136464,0.753440081,1,0.800128198,0.453225362
P13200,UL99,HCMV,0.206800368,0.794872353,1,0.257091494,0.334671612,0
P13202,UL123,HCMV,0,0.066169607,0.117928145,0.199035227,1,0.909085332
P13473,LAMP2,Homo sapiens (Human),0.730441784,1,0.770152936,0.29056866,0.128051735,0
P13489,RNH1,Homo sapiens (Human),0.048866172,0.351330319,0,0.165195934,1,0.490540612
P13639,EEF2,Homo sapiens (Human),0.195242175,0.563922519,0.321739881,0,1,0.36258804
P13667,PDIA4,Homo sapiens (Human),0.154948303,0.72995307,1,0.233834439,0.250521063,0
P13674-2,#N/A,#N/A,0,0.537692614,1,0.424422597,0.877925146,0.080086226
P13693,TPT1,Homo sapiens (Human),0,0.308981425,0.005460449,0.007010491,1,0.418192783
P13747,HLA-E,Homo sapiens (Human),0,0.585831875,0.82612873,0.666881786,1,0.309187239
P13797,PLS3,Homo sapiens (Human),0.733592834,1,0.311464968,0.17040506,0.132588411,0
P13804,ETFA,Homo sapiens (Human),0,0.055271431,0.553038304,1,0.804341363,0.407179998
P13861,PRKAR2A,Homo sapiens (Human),1,0.736726151,0.303042647,0.109479273,0.266285141,0
P13987,CD59,Homo sapiens (Human),0.792222605,1,0.684479003,0.207299675,0.172447404,0
P13995,MTHFD2,Homo sapiens (Human),0,0.06714251,0.665493565,1,0.718440664,0.2750677
P14209,CD99,Homo sapiens (Human),0.843003232,1,0.49992683,0.131603584,0.094399909,0
P14314,PRKCSH,Homo sapiens (Human),0.214475142,0.803376629,1,0.259383411,0.181871171,0
P14324,FDPS,Homo sapiens (Human),0,0.157430593,0.531871698,1,0.885077542,0.42614924
P60528,US6,HCMV,0.066338889,0.628105849,1,0.257165885,0.276567675,0
P14384,CPM,Homo sapiens (Human),0.96241605,1,0.787224211,0.18886768,0.150602823,0
P14406,COX7A2,Homo sapiens (Human),0,0.082702705,0.568640325,1,0.763326099,0.358803769
P14618,#N/A,#N/A,0.189213823,0.1894013,0,0.224583135,1,0.930594513
P14625,HSP90B1,Homo sapiens (Human),0.050428116,0.669382859,1,0.303468899,0.600439215,0
P14854,COX6B1,Homo sapiens (Human),0,0.072014292,0.461364077,1,0.474558797,0.150165113
P14866,HNRNPL,Homo sapiens (Human),0,0.093510973,0.175891501,0.274493164,1,0.853827943
P14868,DARS,Homo sapiens (Human),0,0.407080496,0.537370185,0.288139965,1,0.527239074
P14923,JUP,Homo sapiens (Human),0.887799359,1,0.623618702,0.079314744,0.166118573,0
P14927,UQCRB,Homo sapiens (Human),0,0.073304528,0.520779097,1,0.989323766,0.470132208
P15121,AKR1B1,Homo sapiens (Human),0,0.377063281,0.766704196,0.781696327,1,0.378736591
P15144,ANPEP,Homo sapiens (Human),0.858503209,1,0.820480435,0.19868807,0.131650579,0
P15151,PVR,Homo sapiens (Human),0.868704633,1,0.822046998,0.270208619,0.279943588,0
P15289,ARSA,Homo sapiens (Human),0.349752443,0.749769714,1,0.508496559,0.217893496,0
P15309,ACPP,Homo sapiens (Human),0.354409706,1,0.852448807,0.362677762,0.233580423,0
P15311,EZR,Homo sapiens (Human),0.884578009,1,0.36918049,0.152971891,0.079589022,0
P15529,CD46,Homo sapiens (Human),0.588801679,0.890480395,1,0.412881205,0.466368091,0
P15586,GNS,Homo sapiens (Human),0.12937604,0.615172478,1,0.368648161,0.138420804,0
P15848,ARSB,Homo sapiens (Human),0.261942757,0.679671925,1,0.581254256,0.31484297,0
P15880,RPS2,Homo sapiens (Human),0,0.146534307,0.189870539,0.232670597,1,0.754091199
P15954,COX7C,Homo sapiens (Human),0,0.08408588,0.588081542,0.900367925,1,0.486391541
P16035,TIMP2,Homo sapiens (Human),0.363940546,1,0.916604979,0.274852146,0.326973785,0
P16070,CD44,Homo sapiens (Human),0.817012559,1,0.591372095,0.130716511,0.11926991,0
P16152,CBR1,Homo sapiens (Human),0,0.195198423,0.637742129,0.867225343,1,0.35384875
P16219,ACADS,Homo sapiens (Human),0,0.092141755,0.533009915,1,0.887146894,0.372108372
P16278,GLB1,Homo sapiens (Human),0.044031549,0.496253022,1,0.739805432,0.432929538,0
P16401,HIST1H1B,Homo sapiens (Human),0,0.064372999,0.129313308,0.23839108,1,0.302349122
P16435,POR,Homo sapiens (Human),0.25192483,0.897664335,1,0.164253098,0.227594762,0
P16615,ATP2A2,Homo sapiens (Human),0.2116667,0.835482621,1,0.175691294,0.306607712,0
P16724,UL56,HCMV,0,0.10664421,0.372123599,0.305852933,1,0.856348707
P16727,UL84,HCMV,0,0.11049882,0.246389181,0.334105616,1,0.989715375
P16733,gM,HCMV,0.098325678,0.782323385,1,0.31263923,0.297037122,0
P16735,UL104,HCMV,0,0.124857759,0.742213287,0.660893766,1,0.867088058
P16739,UL119/UL118,HCMV,0.194840264,0.892850562,1,0.234264554,0.171751271,0
P16741,UL121,HCMV,0.100611803,0.85612107,1,0.33080788,0.356731611,0
P16745,UL9,HCMV,0.054862139,0.576174752,1,0.122975816,0.080500986,0
P16749,0,HCMV,0,0.09726338,0.282052844,0.312075921,0.929475075,1
P16750,GO,HCMV,0,0.573052174,1,0.212791443,0.223181704,0.030440616
P16753,UL80,HCMV,0,0.071842227,0.763627168,0.345491399,0.64405435,1
P16755,UL13,HCMV,0.501977333,0.824675867,1,0.558646124,0.732976031,0
P16756,UL14,HCMV,0.055857272,0.750830936,1,0.330715714,0.574668386,0
P16766,UL35,HCMV,0,0.147863972,0.589207793,0.530030905,1,0.879782949
P16778,UL37,HCMV,0,0.155536829,0.754668393,1,0.703886655,0.257462705
P16780,UL40,HCMV,0.154205471,0.809755499,1,0.288896532,0.452726581,0
P16781,UL43,HCMV,0,0.101063482,0.337904111,0.286306887,0.723253917,1
P16782,UL45,HCMV,0,0.526112453,1,0.484139679,0.785738077,0.511658573
P16784,UL47,HCMV,0,0.284362045,0.87348479,0.609832467,1,0.807837263
P16785,UL48,HCMV,0,0.291799714,0.972837286,0.580145128,1,0.832085871
P16788,UL97,HCMV,0,0.125564792,0.388353681,0.373897359,1,0.839247018
P16791,UL50,HCMV,0,0.706030457,1,0.44249604,0.833807154,0.214299163
P16793,UL52,HCMV,0,0.096720493,0.198518576,0.349954763,1,0.718473034
P16795,GN,HCMV,0.065286146,0.755582129,1,0.195031516,0.256752966,0
P16799,UL93,HCMV,0,0.150375637,0.615961638,0.438333009,0.766388481,1
P16808,0,HCMV,0,0.581996745,1,0.353867982,0.377339934,0.036211842
P16809,0,HCMV,0.165369322,0.920286119,1,0.268520341,0.182832619,0
P16810,0,HCMV,0.229886293,0.916982696,1,0.235444125,0.154919504,0
P16811,0,HCMV,0,0.58042042,1,0.375889228,0.349147533,0.195531188
P16837,UL128,HCMV,0,0.613676843,1,0.34619938,0.471932438,0.129310107
P16844,UL15A,HCMV,0,0.24394639,0.55690546,0.969985531,1,0.392687012
P16845,UL22A,HCMV,0.218464675,0.923706297,1,0.150911614,0.076384985,0
P16849,UL33,HCMV,0.260929062,1,0.881866215,0.246936269,0.331252067,0
P17050,NAGA,Homo sapiens (Human),0.173421454,0.735899622,1,0.370949662,0.165618496,0
P17066,HSPA6,Homo sapiens (Human),0,0.658246848,1,0.383417387,0.628853686,0.004624185
P17146,UL4,HCMV,0.059124037,0.771834191,1,0.364782446,0.587448025,0
P17151,UL112/UL113,HCMV,0,0.15367575,0.187219621,0.231224542,0.961845857,1
P17152,TMEM11,Homo sapiens (Human),0,0.13376363,0.685235571,1,0.818611033,0.307013982
P17301,ITGA2,Homo sapiens (Human),0.977077493,1,0.82059158,0.24062298,0.183022079,0
P17405,SMPD1,Homo sapiens (Human),0.147321832,0.579010131,1,0.45419412,0.359438518,0
P17568,NDUFB7,Homo sapiens (Human),0,0.089017652,0.537616974,0.980193116,1,0.424199625
P17655,CAPN2,Homo sapiens (Human),0.029633016,0.163013105,0,0.157474253,1,0.230256237
P17813,ENG,Homo sapiens (Human),0.859698266,1,0.80554948,0.320695087,0.308460453,0
P17844,DDX5,Homo sapiens (Human),0,0.253314281,0.560209718,0.285756606,1,0.857267538
P17858,PFKL,Homo sapiens (Human),0,0.152179306,0.131336096,0.296719055,1,0.701513968
P17900,GM2A,Homo sapiens (Human),0.064661863,0.556630543,1,0.441935594,0.174958765,0
P17931,LGALS3,Homo sapiens (Human),0.893450184,1,0.859811103,0.11260831,0.091350511,0
P17980,PSMC3,Homo sapiens (Human),0,0.227268627,0.152696024,0.192810266,1,0.782784607
P17987,TCP1,Homo sapiens (Human),0.259731735,0.843625102,0.218008054,0,1,0.567143134
P18031,PTPN1,Homo sapiens (Human),0.293444944,1,0.940058605,0.035549938,0.842117745,0
P18077,RPL35A,Homo sapiens (Human),0,0.404147075,1,0.266433686,0.707778703,0.458893388
P18084,ITGB5,Homo sapiens (Human),0.629692093,1,0.671071895,0.222255059,0.244369211,0
P18085,ARF4,Homo sapiens (Human),0,0.240553757,0.294966576,0.298281558,1,0.338815132
P18124,RPL7,Homo sapiens (Human),0,0.489030787,1,0.136215849,0.31060828,0.110940111
P18206,VCL,Homo sapiens (Human),0.852777319,1,0.455032547,0.299314269,0.418830651,0
P18564,ITGB6,Homo sapiens (Human),0.597512703,1,0.85438365,0.318548048,0.688357991,0
P18583,SON,Homo sapiens (Human),0,0.038390806,0.055220952,0.241649085,0.934471608,1
P18621,RPL17,Homo sapiens (Human),0,0.724793553,0.674812498,0.371962204,1,0.807055785
P18669,PGAM1,Homo sapiens (Human),0.682622628,1,0.320578067,0.104710832,0.340150267,0
P18859,ATP5J,Homo sapiens (Human),0,0.074952076,0.471663111,1,0.702836171,0.330298733
P19256,CD58,Homo sapiens (Human),0.542160638,1,0.966982258,0.395777369,0.303625152,0
P19338,NCL,Homo sapiens (Human),0.304408615,0.775676011,1,0,0.251125209,0.186927322
P19367,HK1,Homo sapiens (Human),0,0.043045683,0.157760615,0.365964992,1,0.43793243
P19404,NDUFV2,Homo sapiens (Human),0,0.068667742,0.583778336,1,0.872953578,0.490653811
P19525,EIF2AK2,Homo sapiens (Human),0,0.137209674,0.35033795,0.41078792,1,0.84195997
P19623,SRM,Homo sapiens (Human),0,0.11102625,0.121475392,0.197370631,1,0.60812296
P19634,SLC9A1,Homo sapiens (Human),0.538200134,0.931756134,1,0.436761854,0.580215207,0
Q6SWP7,UL122,HCMV,0,0.141318981,0.213024442,0.281991393,0.909466434,1
P20020,ATP2B1,Homo sapiens (Human),0.926954072,1,0.848774879,0.230046797,0.163814927,0
