Uniprot Accession,Gene,Organism,1,2,3,4,5,6
P17050,NAGA,Homo sapiens (Human),0,0.526606922,1,0.619003963,0.395330256,0.074345501
P17066,HSPA6,Homo sapiens (Human),0,0.381152071,1,0.909697769,0.945552018,0.244122616
P17146,UL4,HCMV,0,0.361047935,1,0.417663621,0.610397962,0.200670932
P17151,UL112/UL113,HCMV,0,0.051983167,0.156601443,0.266969877,1,0.852953563
P17152,TMEM11,Homo sapiens (Human),0,0.070180171,0.343662145,1,0.879379373,0.233518833
P17252,PRKCA,Homo sapiens (Human),0,0.251709131,0.296812827,0.531405469,1,0.355498559
P17301,ITGA2,Homo sapiens (Human),0.526806344,1,0.878426619,0.434869426,0.449546618,0
P17405,SMPD1,Homo sapiens (Human),0,0.326034715,1,0.764013169,0.671081867,0.218905845
P17568,NDUFB7,Homo sapiens (Human),0,0.037589279,0.209152407,0.735308659,1,0.25360516
P17655,CAPN2,Homo sapiens (Human),0,0.201893897,0.156580499,0.261971239,1,0.451094894
P17813,ENG,Homo sapiens (Human),0.486052584,1,0.980833098,0.620472436,0.668982418,0
P17844,DDX5,Homo sapiens (Human),0,0.058949122,0.327805674,0.233126266,1,0.619628048
P17858,PFKL,Homo sapiens (Human),0,0.132831999,0.213132754,0.340456457,1,0.519118877
P17900,GM2A,Homo sapiens (Human),0,0.501586225,1,0.755872457,0.82808851,0.121540923
P17931,LGALS3,Homo sapiens (Human),0.407630623,1,0.895'SEP111700036,0.322933818,0.235646515,0
P17980,PSMC3,Homo sapiens (Human),0,0.091169107,0.156546905,0.283419422,1,0.599489287
P17987,TCP1,Homo sapiens (Human),0,0.18854323,0.261520512,0.329329565,1,0.451594875
P18031,PTPN1,Homo sapiens (Human),0,0.205662021,0.612776813,0.425748427,1,0.235755464
P18077,RPL35A,Homo sapiens (Human),0,0.207401876,0.795370452,0.519909501,1,0.496659987
P18085,ARF4,Homo sapiens (Human),0,0.137731129,0.24997015,0.320309558,1,0.256455988
P18124,RPL7,Homo sapiens (Human),0,0.192320659,0.821002121,0.53646189,1,0.408399897
P18206,VCL,Homo sapiens (Human),0.349830727,1,0.448823606,0.36002072,0.510815484,0
P18564,ITGB6,Homo sapiens (Human),0.275618641,0.888761119,1,0.611484249,0.985383983,0
P18621,RPL17,Homo sapiens (Human),0,0.14093019,0.412847019,0.344626479,1,0.421862271
P18669,PGAM1,Homo sapiens (Human),0.191232464,1,0.462165824,0.291266576,0.797499469,0
P18859,ATP5J,Homo sapiens (Human),0,0.027019499,0.226720864,1,0.930475342,0.237305903
P19256,CD58,Homo sapiens (Human),0.292630276,0.601743171,1,0.319227193,0.537403936,0
P19338,NCL,Homo sapiens (Human),0,0.125240344,0.430708429,0.275844874,1,0.492190861
P19404,NDUFV2,Homo sapiens (Human),0,0.033692773,0.247395083,1,0.731297793,0.160336125
P19474,TRIM21,Homo sapiens (Human),0,0.309285904,0.225373589,0.227564148,1,0.528783458
P19525,EIF2AK2,Homo sapiens (Human),0,0.117823253,0.276030456,0.311648639,1,0.652933438
P19623,SRM,Homo sapiens (Human),0,0.126495368,0.140122138,0.283245208,1,0.647228872
P19784,CSNK2A2,Homo sapiens (Human),0,0.113872839,0.293930796,0.494140148,1,0.41370529
Q6SWP7,UL122,HCMV,0,0.126259198,0.177258536,0.2645332,1,0.634218824
P20020,ATP2B1,Homo sapiens (Human),0.408878466,0.986521432,1,0.447865871,0.51773039,0
P20042,EIF2S2,Homo sapiens (Human),0,0.130947797,0.304485478,0.374164622,1,0.470198596
P20073,ANXA7,Homo sapiens (Human),0,0.144943768,0.091676157,0.19479291,1,0.22212405
P20336,RAB3A,Homo sapiens (Human),0,0.249536418,0.424722562,0.442379009,1,0.412688072
P20337,RAB3B,Homo sapiens (Human),0,0.241857457,0.335639215,0.340039219,1,0.269332839
P20338,RAB4A,Homo sapiens (Human),0,0.644476105,0.757445575,0.58153985,1,0.150170331
P20339,RAB5A,Homo sapiens (Human),0.039809477,0.614793876,0.561511073,0.510773435,1,0
P20340,RAB6A,Homo sapiens (Human),0,0.693597244,1,0.359323624,0.524240372,0.001627849
P20591,MX1,Homo sapiens (Human),0,0.265255379,0.231110166,0.326539191,1,0.435038937
P20618,PSMB1,Homo sapiens (Human),0,0.326053239,0.514142821,0.904516262,1,0.2360267
P20645,M6PR,Homo sapiens (Human),0,0.819165462,1,0.446064197,0.924122636,0.216612582
P20674,COX5A,Homo sapiens (Human),0,0.02519054,0.236471811,1,0.824931035,0.231024484
P20908,COL5A1,Homo sapiens (Human),0,0.180218849,1,0.57114278,0.943691379,0.197519586
P20933,AGA,Homo sapiens (Human),0.02882852,0.521656685,1,0.538232595,0.309706971,0
P20962,PTMS,Homo sapiens (Human),0.279892569,1,0.389652705,0.320056713,0.254025166,0
P21266,GSTM3,Homo sapiens (Human),0,0.065199317,0.083386024,0.194852918,1,0.655970217
P21281,ATP6V1B2,Homo sapiens (Human),0.235654813,0.765101931,1,0.537250846,0.469373678,0
P21283,ATP6V1C1,Homo sapiens (Human),0.183611703,0.759788422,1,0.496425147,0.509587082,0
P21291,CSRP1,Homo sapiens (Human),0.415936509,1,0.359946892,0.137727103,0.394676584,0
P21333,FLNA,Homo sapiens (Human),0.40982881,0.982240883,1,0.598845696,0.885383466,0
P21397,MAOA,Homo sapiens (Human),0,0.087224199,0.336635472,1,0.990327656,0.246752645
P21399,ACO1,Homo sapiens (Human),0,0.132072817,0.193352398,0.43093707,1,0.549660315
P21589,NT5E,Homo sapiens (Human),0.587701444,1,0.955298169,0.467521535,0.490448421,0
P21796,VDAC1,Homo sapiens (Human),0,0.075102489,0.306148576,0.992910966,1,0.244478407
P21912,SDHB,Homo sapiens (Human),0,0.03658903,0.233176334,1,0.82640191,0.20525021
P21926,CD9,Homo sapiens (Human),0.561134732,1,0.917246719,0.335163776,0.259306375,0
P21953,BCKDHB,Homo sapiens (Human),0,0.077183465,0.248016784,1,0.867372213,0.243584719
P21964,COMT,Homo sapiens (Human),0,0.393226158,0.85028057,0.544187328,1,0.176102365
P21980,TGM2,Homo sapiens (Human),0,0.10482185,0.174381804,0.267935113,1,0.465068456
P22033,MUT,Homo sapiens (Human),0,0.01607496,0.230537432,1,0.770772662,0.207264458
P22061,PCMT1,Homo sapiens (Human),0,0.2579939,0.566169561,0.977341047,1,0.358797909
P22102,GART,Homo sapiens (Human),0,0.091147936,0.114793324,0.246618364,1,0.637959821
P22234,PAICS,Homo sapiens (Human),0,0.329672313,0.214618616,0.331434526,1,0.637568513
P22307,SCP2,Homo sapiens (Human),0,0.030944584,0.150618058,0.36546103,1,0.135556074
P22314,UBA1,Homo sapiens (Human),0,0.23582377,0.170062604,0.25966229,1,0.562222042
P22392,NME2,Homo sapiens (Human),0,0.286823386,0.196600589,0.466601132,1,0.177933159
P22626,HNRNPA2B1,Homo sapiens (Human),0,0.069547337,0.208064412,0.255954933,1,0.604348999
P22692,IGFBP4,Homo sapiens (Human),0,0.426174801,1,0.625844586,0.930329016,0.277642276
P22695,UQCRC2,Homo sapiens (Human),0,0.048386301,0.256664649,1,0.993205179,0.296997373
P22830,FECH,Homo sapiens (Human),0,0.024198365,0.223746071,1,0.8597844,0.242373248
P23219,PTGS1,Homo sapiens (Human),0,0.207667356,0.521789191,0.455039515,1,0.19012897
P23246,SFPQ,Homo sapiens (Human),0,0.043858641,0.134926894,0.257470583,1,0.82694618
P23258,TUBG1,Homo sapiens (Human),0,0.163682436,0.373456807,0.582037495,1,0.517144284
P23284,PPIB,Homo sapiens (Human),0,0.336821595,1,0.419895763,0.283771602,0.023637891
P23368,ME2,Homo sapiens (Human),0,0.032063048,0.259925843,1,0.691577151,0.198401895
P23381,WARS,Homo sapiens (Human),0,0.29428952,0.198180121,0.270946232,1,0.385419017
P23396,RPS3,Homo sapiens (Human),0,0.0648731,0.158920569,0.280136954,1,0.63839094
P23434,GCSH,Homo sapiens (Human),0,0.012174765,0.229763322,1,0.637127707,0.141628384
P23458,JAK1,Homo sapiens (Human),0,0.872100642,0.939956542,0.701633286,1,0.077632801
P23526,AHCY,Homo sapiens (Human),0,0.204115201,0.119937707,0.217075211,1,0.528797199
P23528,CFL1,Homo sapiens (Human),0.296675358,1,0.405220563,0.320351289,0.606151471,0
P23634,ATP2B4,Homo sapiens (Human),0.454042033,0.924100125,1,0.475126254,0.498920897,0
P23919,DTYMK,Homo sapiens (Human),0,0.081183525,0.298879646,0.897086908,1,0.439330404
P23921,RRM1,Homo sapiens (Human),0,0.131823879,0.200724044,0.261751597,1,0.618839286
P24310,COX7A1,Homo sapiens (Human),0,0.042689204,0.310851659,0.964452851,1,0.475450731
P24390,KDELR1,Homo sapiens (Human),0,0.320269253,0.387566052,0.302774949,1,0.183945065
P24534,EEF1B2,Homo sapiens (Human),0,0.20527196,0.389085984,0.325900944,1,0.336400104
P24539,ATP5F1,Homo sapiens (Human),0,0.049599949,0.302157426,1,0.842124337,0.215185526
P24557,TBXAS1,Homo sapiens (Human),0,0.140718844,0.361035688,0.439267127,1,0.204947861
P24593,IGFBP5,Homo sapiens (Human),0,0.220440657,0.248911224,0.275254912,1,0.439449816
P24666,ACP1,Homo sapiens (Human),0,0.096326466,0.253902464,0.503400746,1,0.472118987
P25325,MPST,Homo sapiens (Human),0,0.03912059,0.240635809,1,0.689043263,0.209790003
P25398,RPS12,Homo sapiens (Human),0,0.065909059,0.129659424,0.332614543,1,0.525489502
P25445,FAS,Homo sapiens (Human),0.505562096,1,0.936684421,0.36579188,0.365693388,0
P25705,ATP5A1,Homo sapiens (Human),0,0.031627626,0.257095855,1,0.753125262,0.200609584
P25786,PSMA1,Homo sapiens (Human),0,0.390030789,0.197342031,0.205486514,1,0.317169427
P25787,PSMA2,Homo sapiens (Human),0,0.410493529,0.506445862,0.773882861,1,0.236403346
P25788,PSMA3,Homo sapiens (Human),0,0.353310258,0.404408915,0.448165889,1,0.257984541
P25789,PSMA4,Homo sapiens (Human),0,0.365819148,0.231793366,0.33623305,1,0.228761817
P26006,ITGA3,Homo sapiens (Human),0.272226882,0.909880405,1,0.482357323,0.47953211,0
P26038,MSN,Homo sapiens (Human),0.531055233,1,0.338392836,0.24457751,0.191366827,0
P26196,DDX6,Homo sapiens (Human),0,0.193877182,0.586764808,0.438345834,1,0.514068184
P26373,RPL13,Homo sapiens (Human),0,0.137706327,0.336222491,0.358652317,1,0.534670918
P26440,IVD,Homo sapiens (Human),0,0.064849643,0.258127596,1,0.858714158,0.265723189
P26572,MGAT1,Homo sapiens (Human),0,0.296007636,0.667489822,0.421128733,1,0.294537854
P26639,TARS,Homo sapiens (Human),0,0.279978539,0.184545,0.240707328,1,0.467024376
P26640,VARS,Homo sapiens (Human),0,0.079105186,0.175969023,0.290314352,1,0.620372186
P26641,EEF1G,Homo sapiens (Human),0,0.1945511,0.200928569,0.323888711,1,0.433737711
P26885,FKBP2,Homo sapiens (Human),0.012953615,0.401719694,1,0.458352916,0.361607172,0
P27105,STOM,Homo sapiens (Human),0.337738673,1,0.831991995,0.379942772,0.329270387,0
P27348,YWHAQ,Homo sapiens (Human),0,0.550938927,0.197655815,0.143179421,1,0.273425041
P27361,MAPK3,Homo sapiens (Human),0,0.131468602,0.153707095,0.217487243,1,0.646452378
P27487,DPP4,Homo sapiens (Human),0.478011188,1,0.942122687,0.417248506,0.320862207,0
P27635,RPL10,Homo sapiens (Human),0,0.136089437,0.437407713,0.316072168,1,0.483733457
P27658,COL8A1,Homo sapiens (Human),0.452989576,0.977261048,1,0.590893052,0.35737634,0
P27695,APEX1,Homo sapiens (Human),0,0.168227742,0.740680005,0.988406342,1,0.266941677
P27701,CD82,Homo sapiens (Human),0.146817231,1,0.813106842,0.325901325,0.372806861,0
P27708,CAD,Homo sapiens (Human),0,0.123426072,0.295879898,0.33639044,1,0.541175428
P27797,CALR,Homo sapiens (Human),0.001600725,0.372606463,1,0.471817695,0.313682258,0
P27816,MAP4,Homo sapiens (Human),0,0.120625404,0.107063328,0.27506152,1,0.595271773
P27824,CANX,Homo sapiens (Human),0,0.383479278,0.889093634,0.608982223,1,0.116046108
P28066,PSMA5,Homo sapiens (Human),0,0.293429372,0.322153203,0.320767678,1,0.278175032
P28161,GSTM2,Homo sapiens (Human),0,0.122424898,0.144071844,0.3239361,1,0.450433545
P28288,ABCD3,Homo sapiens (Human),0,0.026512911,0.128980333,0.327804017,1,0.155931976
P28331,NDUFS1,Homo sapiens (Human),0,0.042733889,0.260516338,1,0.845458323,0.253322087
P28482,MAPK1,Homo sapiens (Human),0,0.362252959,0.149234603,0.196773742,1,0.485891809
P28799,GRN,Homo sapiens (Human),0,0.276473941,0.58140267,0.444918234,1,0.216850794
P28838,LAP3,Homo sapiens (Human),0,0.083127411,0.269008341,1,0.776653404,0.22239453
P29317,EPHA2,Homo sapiens (Human),0.463651721,0.959833622,1,0.370417789,0.323615077,0
P29401,TKT,Homo sapiens (Human),0,0.511747637,0.365040844,0.250848431,1,0.099774742
P29692,EEF1D,Homo sapiens (Human),0,0.423163472,0.551529954,0.365035527,1,0.371353046
P29728,OAS2,Homo sapiens (Human),0,0.480924348,0.814264538,0.748222586,1,0.264745208
P29966,MARCKS,Homo sapiens (Human),0.530375608,1,0.444289157,0.647825902,0.26323795,0
P29992,GNA11,Homo sapiens (Human),0.313062024,0.881415687,1,0.448102247,0.383422364,0
P30038,ALDH4A1,Homo sapiens (Human),0,0.04566203,0.267511692,1,0.646092058,0.179212293
P30040,ERP29,Homo sapiens (Human),0.004061217,0.409623543,1,0.427001248,0.287074776,0
P30041,PRDX6,Homo sapiens (Human),0,0.458660664,0.143030419,0.114507455,1,0.187055488
P30042,C21orf33,Homo sapiens (Human),0,0.037771195,0.251056152,1,0.761595161,0.184906689
P30044,PRDX5,Homo sapiens (Human),0,0.05011768,0.240818852,1,0.84948469,0.221907585
P30048,PRDX3,Homo sapiens (Human),0,0.032535543,0.248774915,1,0.814137895,0.215527516
P30049,ATP5D,Homo sapiens (Human),0,0.030654303,0.227344656,1,0.930529657,0.242531364
P30050,RPL12,Homo sapiens (Human),0,0.257529595,1,0.42483046,0.487477947,0.114576751
P30084,ECHS1,Homo sapiens (Human),0,0.030203512,0.241602724,1,0.768422345,0.208203241
P30085,CMPK1,Homo sapiens (Human),0,0.16788069,0.213327031,0.467869319,1,0.459207716
P30086,PEBP1,Homo sapiens (Human),0.345709945,1,0.514216841,0.396108522,0.280393284,0
P30101,PDIA3,Homo sapiens (Human),0.001499785,0.382144137,1,0.430143501,0.287763218,0
P30153,PPP2R1A,Homo sapiens (Human),0,0.331126171,0.357264268,0.323761548,1,0.411942244
P30405,PPIF,Homo sapiens (Human),0,0.031961004,0.242948423,1,0.565664836,0.140438177
P30519,HMOX2,Homo sapiens (Human),0.02807642,0.47978782,1,0.405918544,0.405439082,0
P30520,ADSS,Homo sapiens (Human),0.060315213,0.337642454,0,0.130889034,1,0.58279164
P30533,LRPAP1,Homo sapiens (Human),0,0.381819897,1,0.461584511,0.355109273,0.015802643
P30536,TSPO,Homo sapiens (Human),0,0.100330964,0.329542272,1,0.875056925,0.236455437
P30626,SRI,Homo sapiens (Human),0,0.130770876,0.063842398,0.160328062,1,0.228569828
P30837,ALDH1B1,Homo sapiens (Human),0,0.024609847,0.215801434,1,0.58550196,0.149656712
P31040,SDHA,Homo sapiens (Human),0,0.023003971,0.243192151,1,0.898086137,0.250730607
P31153,MAT2A,Homo sapiens (Human),0,0.11871524,0.174763795,0.237659418,1,0.535309923
P31689,DNAJA1,Homo sapiens (Human),0,0.057445399,0.137736353,0.248051263,1,0.546629533
P31749,AKT1,Homo sapiens (Human),0,0.113288785,0.172901867,0.267867767,1,0.774304955
P31930,UQCRC1,Homo sapiens (Human),0,0.05915779,0.267553899,0.991428822,1,0.270929933
P31937,HIBADH,Homo sapiens (Human),0,0.011040524,0.223854138,1,0.792145315,0.205983722
P31939,ATIC,Homo sapiens (Human),0,0.18026295,0.214815306,0.299071829,1,0.508897605
P31942,HNRNPH3,Homo sapiens (Human),0,0.023344836,0.073717755,0.187206954,1,0.810099499
P31946,YWHAB,Homo sapiens (Human),0.300400636,1,0.364703485,0.237064522,0.390907282,0
P31947,SFN,Homo sapiens (Human),0.247105896,1,0.386192708,0.516715043,0.780007153,0
P31948,STIP1,Homo sapiens (Human),0.08604471,0.964186975,0.476454183,0.352356904,1,0
P31949,S100A11,Homo sapiens (Human),0.160028213,1,0.237882724,0.017156802,0.590348859,0
P32119,PRDX2,Homo sapiens (Human),0.081475329,1,0.591599303,0.294099266,0.874889031,0
P32189,GK,Homo sapiens (Human),0,0.062470916,0.262182551,0.84897453,1,0.283885697
P32322,PYCR1,Homo sapiens (Human),0,0.059840635,0.232581563,0.859630505,1,0.311518473
P32969,RPL9; RPL9P7; RPL9P8; RPL9P9,Homo sapiens (Human),0,0.269502437,0.688584955,0.329173977,1,0.474425945
P33121,ACSL1,Homo sapiens (Human),0,0.10523001,0.428603501,1,0.937468349,0.205267135
P33176,KIF5B,Homo sapiens (Human),0,0.314799857,0.41108682,0.44948233,1,0.382046902
P33527,ABCC1,Homo sapiens (Human),0.581830359,1,0.988753449,0.541167319,0.487906645,0
P33897,ABCD1,Homo sapiens (Human),0,0.030514478,0.145255308,0.34317107,1,0.167217227
P33908,MAN1A1,Homo sapiens (Human),0,0.449328057,1,0.524075428,0.715399729,0.210213497
P33992,MCM5,Homo sapiens (Human),0,0.141667842,0.22298493,0.278199752,1,0.693631186
P33993,MCM7,Homo sapiens (Human),0,0.049163469,0.211921215,0.348113207,1,0.827528943
P34059,GALNS,Homo sapiens (Human),0,0.508955117,0.973671435,1,0.711647854,0.017125616
P34897,SHMT2,Homo sapiens (Human),0,0.029699989,0.232861537,1,0.809418819,0.233448613
P34932,HSPA4,Homo sapiens (Human),0,0.4160672,0.240710681,0.21100855,1,0.392076644
P35052,GPC1,Homo sapiens (Human),0,0.380028391,0.76051735,0.580385054,1,0.125324481
P35080-2,PFN2,Homo sapiens (Human),0,0.318152761,0.229988585,0.312574459,1,0.564976597
P35221,CTNNA1,Homo sapiens (Human),0.488152358,1,0.957759557,0.429825485,0.47276263,0
P35222,CTNNB1,Homo sapiens (Human),0.51801265,0.921463357,1,0.447584384,0.354110506,0
P35232,PHB,Homo sapiens (Human),0,0.041545903,0.234206162,1,0.904415723,0.235713703
P35240,NF2,Homo sapiens (Human),0.457907709,0.836665835,1,0.45431399,0.731416256,0
P35241,RDX,Homo sapiens (Human),0.56109555,1,0.429122797,0.283952578,0.206018902,0
P35268,RPL22,Homo sapiens (Human),0,0.209857532,0.992217148,0.56858481,1,0.512625522
P35270,SPR,Homo sapiens (Human),0,0.049148804,0.309012369,1,0.745552141,0.212852108
P35527,KRT9,Homo sapiens (Human),0.013804484,0,0.099170122,0.189561867,1,0.875844447
P35555,FBN1,Homo sapiens (Human),0,0.282855377,0.924700068,0.566861193,1,0.187013187
P35579,MYH9,Homo sapiens (Human),0,0.085399321,1,0.404653856,0.224506005,0.015228546
P35580,MYH10,Homo sapiens (Human),0,0.084327208,1,0.428962186,0.234799883,0.019126867
P35606,COPB2,Homo sapiens (Human),0,0.202587181,0.284007562,0.373455445,1,0.435688117
P35610,SOAT1,Homo sapiens (Human),0,0.533594949,1,0.499612171,0.422221201,0.031854154
P35625,TIMP3,Homo sapiens (Human),0,0.287183034,0.303337498,0.405709573,1,0.451935228
P35914,HMGCL,Homo sapiens (Human),0,0.039587955,0.217940507,0.781198968,1,0.247718869
P35998,PSMC2,Homo sapiens (Human),0,0.086339751,0.165639745,0.272751088,1,0.609528553
P36021,SLC16A2,Homo sapiens (Human),0,0.808526956,0.875776445,0.936223904,1,0.111038876
P36404,ARL2,Homo sapiens (Human),0,0.144799513,0.575292397,0.883437907,1,0.405626437
P36405,ARL3,Homo sapiens (Human),0,0.3465248,0.219205545,0.267743038,1,0.400186657
P36406,TRIM23,Homo sapiens (Human),0.674813812,1,0.253149153,0.321794368,0.446599453,0
P36507,MAP2K2,Homo sapiens (Human),0,0.081099026,0.153596763,0.30224538,1,0.565033973
P36542,ATP5C1,Homo sapiens (Human),0,0.038180294,0.276730097,1,0.934654543,0.271660768
P36543,ATP6V1E1,Homo sapiens (Human),0.166539906,0.725726069,1,0.609341107,0.554429973,0
P36551,CPOX,Homo sapiens (Human),0,0.036261258,0.245685589,1,0.48891218,0.126386161
P36578,RPL4,Homo sapiens (Human),0,0.191268164,0.552879875,0.402646913,1,0.372663535
P36776,LONP1,Homo sapiens (Human),0,0.03394099,0.241293574,1,0.747274414,0.197374915
P36915,GNL1,Homo sapiens (Human),0,0.124965341,0.29193753,1,0.900793837,0.450167323
P36941,LTBR,Homo sapiens (Human),0.023371721,0.586368524,0.80237668,0.387182529,1,0
P36957,DLST,Homo sapiens (Human),0,0.050686697,0.243417391,1,0.906875089,0.234695053
P37059,HSD17B2,Homo sapiens (Human),0,0.154423562,0.422831725,0.43358016,1,0.204175072
P37108,SRP14,Homo sapiens (Human),0,0.355035407,1,0.548183112,0.822915494,0.297006459
P37198,NUP62,Homo sapiens (Human),0,0.199144138,0.286112622,0.519111587,1,0.48496179
P37268,FDFT1,Homo sapiens (Human),0,0.312506021,1,0.399205669,0.315843239,0.064254522
P37802,TAGLN2,Homo sapiens (Human),0.303891764,1,0.393782344,0.200595988,0.311462568,0
P37837,TALDO1,Homo sapiens (Human),0,0.501068124,0.230373921,0.326385452,1,0.100809717
P38117,ETFB,Homo sapiens (Human),0,0.049492099,0.273790049,1,0.785561058,0.23374156
P38435,GGCX,Homo sapiens (Human),0,0.32235619,1,0.613839871,0.975314546,0.164414513
P38571,LIPA,Homo sapiens (Human),0.034901767,0.457478865,1,0.473194467,0.258291741,0
P38606,ATP6V1A,Homo sapiens (Human),0.204729571,0.774665644,1,0.508607567,0.38942275,0
P38646,HSPA9,Homo sapiens (Human),0,0.028625935,0.22143147,1,0.696925667,0.17992964
P38919,EIF4A3,Homo sapiens (Human),0,0.069414343,0.174185044,0.296280253,1,0.734287607
P39019,RPS19,Homo sapiens (Human),0.256886089,1,0.875942747,0.47402529,0.379074703,0
P39023,RPL3,Homo sapiens (Human),0,0.102979163,0.307172022,0.361992366,1,0.478775969
P39656,DDOST,Homo sapiens (Human),0,0.253327239,1,0.541523997,0.793406687,0.139039183
P40227,CCT6A,Homo sapiens (Human),0,0.352972394,0.262331493,0.287698594,1,0.348850412
P40261,NNMT,Homo sapiens (Human),0,0.080761644,0.119516553,0.230127183,1,0.467878632
P40429,RPL13A,Homo sapiens (Human),0,0.237688455,0.772422396,0.443628728,1,0.433120791
P40616,ARL1,Homo sapiens (Human),0,0.121988163,0.233005443,0.360309934,1,0.478039591
P40763,STAT3,Homo sapiens (Human),0,0.170884102,0.28618288,0.396189904,1,0.744735221
P40925,MDH1,Homo sapiens (Human),0.005865224,0.273344631,0.202125111,0.30712903,1,0
P40937,RFC5,Homo sapiens (Human),0,0.149500103,0.251976586,0.310873819,1,0.700389649
P40939,HADHA,Homo sapiens (Human),0,0.034003487,0.251387244,1,0.824229907,0.220473479
P41221,WNT5A,Homo sapiens (Human),0,0.20012545,0.336784565,0.392691814,1,0.333158316
P41240,CSK,Homo sapiens (Human),0,0.118877437,0.154194924,0.236020422,1,0.614056918
P41250,GARS,Homo sapiens (Human),0,0.077108509,0.239526553,0.75494115,1,0.368340805
P41252,IARS,Homo sapiens (Human),0,0.136446367,0.293625241,0.348633293,1,0.575952028
P42126,ECI1,Homo sapiens (Human),0,0.047781677,0.282823019,1,0.915848202,0.234655588
P42167,TMPO,Homo sapiens (Human),0.048624895,0.624747573,1,0.358435926,0.620331237,0
P42224,STAT1,Homo sapiens (Human),0,0.207826515,0.265989816,0.321134957,1,0.674313739
P42356,PI4KA,Homo sapiens (Human),0.28536128,1,0.672004029,0.458083529,0.612541116,0
P42677,RPS27,Homo sapiens (Human),0,0.556430533,0.762854398,0.295464475,1,0.375829254
P42704,LRPPRC,Homo sapiens (Human),0,0.029732812,0.23898085,1,0.715792317,0.19584658
P42765,ACAA2,Homo sapiens (Human),0,0.01858934,0.22595673,1,0.71221613,0.178061181
P42766,RPL35,Homo sapiens (Human),0,0.091561712,0.184788999,0.235351498,1,0.566609263
P42785,PRCP,Homo sapiens (Human),4.27E-06,0.522905748,1,0.729479701,0.464316479,0
P42892,ECE1,Homo sapiens (Human),0.256027496,1,0.531809789,0.221356339,0.296821816,0
P43121,MCAM,Homo sapiens (Human),0.599670478,1,0.789160472,0.395915878,0.35867445,0
P43155,CRAT,Homo sapiens (Human),0,0.035650196,0.244132224,1,0.805634395,0.203496033
P43243,MATR3,Homo sapiens (Human),0,0.012976964,0.088122608,0.196720477,0.992304427,1
P43304,GPD2,Homo sapiens (Human),0,0.03729856,0.265809751,1,0.938061865,0.266749944
P43307,SSR1,Homo sapiens (Human),0,0.163597152,0.835885866,0.493103753,1,0.222829762
P43378,PTPN9,Homo sapiens (Human),0,0.887170963,0.938142557,0.60154061,1,0.125827959
P43487,RANBP1,Homo sapiens (Human),0,0.446501826,0.269270454,0.226644483,1,0.352955783
P43686,PSMC4,Homo sapiens (Human),0,0.10245199,0.202608415,0.286214888,1,0.605225828
P43897,TSFM,Homo sapiens (Human),0,0.048954114,0.273756706,1,0.7382692,0.233002205
P45877,PPIC,Homo sapiens (Human),0,0.358719676,1,0.488141851,0.400841615,0.037225871
P45880,#N/A,#N/A,0,0.025062437,0.218713717,1,0.91974983,0.206058096
P45880-2,#N/A,#N/A,0,0.046953285,0.162018051,0.710856068,1,0.207662336
P45954,ACADSB,Homo sapiens (Human),0,0.064966397,0.278358684,1,0.752288496,0.220505849
P45974,USP5,Homo sapiens (Human),0,0.21893749,0.166766087,0.268342459,1,0.559979757
P46063,RECQL,Homo sapiens (Human),0,0.042590776,0.16084486,0.219836048,1,0.555610693
P46199,MTIF2,Homo sapiens (Human),0,0.028683187,0.286293806,1,0.923731603,0.277109304
P46379,BAG6,Homo sapiens (Human),0,0.303072783,0.75638468,0.57015301,1,0.364897567
P46459,NSF,Homo sapiens (Human),0,0.287573361,0.222592126,0.199983364,1,0.435534823
P46776,RPL27A,Homo sapiens (Human),0,0.097874848,0.269124976,0.325664947,1,0.362582143
P46777,RPL5,Homo sapiens (Human),0,0.228942326,0.429746047,0.355451172,1,0.334610065
P46778,RPL21,Homo sapiens (Human),0,0.132198633,0.567898973,0.353328566,1,0.417743994
P46779,RPL28,Homo sapiens (Human),0,0.093473828,0.193636641,0.27476722,1,0.510112511
P46781,RPS9,Homo sapiens (Human),0,0.058349429,0.161499095,0.288565488,1,0.585213565
P46782,RPS5,Homo sapiens (Human),0,0.066429826,0.182082703,0.224200039,1,0.566672835
P46783,RPS10,Homo sapiens (Human),0,0.115221266,0.353329275,0.46515137,1,0.415067658
P46939,UTRN,Homo sapiens (Human),0.492521446,0.94441701,1,0.401350108,0.479930863,0
P46940,IQGAP1,Homo sapiens (Human),0.566134781,1,0.784457562,0.453288249,0.416397794,0
P46976,GYG1,Homo sapiens (Human),0,0.059103322,0.192162896,0.279891179,1,0.649689321
P46977,STT3A,Homo sapiens (Human),0,0.265068867,0.909915705,0.589700892,1,0.171226818
P47755,CAPZA2,Homo sapiens (Human),0,0.728522418,0.399323934,0.243134999,1,0.040006196
P47756,CAPZB,Homo sapiens (Human),0.296532455,1,0.624984733,0.483490777,0.793016988,0
P47813,EIF1AX,Homo sapiens (Human),0,0.597547552,0.754108159,0.628759868,1,0.229149127
P47897,QARS,Homo sapiens (Human),0,0.168097313,0.458492832,0.676262642,1,0.25621708
P47985,UQCRFS1,Homo sapiens (Human),0,0.037280124,0.262823227,1,0.968515698,0.278788911
P48047,ATP5O,Homo sapiens (Human),0,0.035400208,0.274654765,1,0.893045971,0.280619657
