Table S2G. Relative protein abundance across organelle fractions collected by density gradient separation and quantified using TMT. Samples are mock infected cells at 48hpi.,,,,,,,,
,,,Organelle fraction,,,,,
P20645,M6PR,Homo sapiens (Human),0.386561842,1,0.618678161,0.239981923,0.035291744,0
P20674,COX5A,Homo sapiens (Human),0,0.084148063,0.305813591,1,0.187315671,0.052338186
P20810,CAST,Homo sapiens (Human),1,0.802120504,0.235797602,0.155064153,0,0.001396462
P20908,COL5A1,Homo sapiens (Human),0.335929784,0.755181673,1,0.5439886,0.068253659,0
P20933,AGA,Homo sapiens (Human),0.391994711,1,0.767875308,0.230417134,0.057034679,0
P20962,PTMS,Homo sapiens (Human),1,0.857453397,0.184865451,0.087316227,0.006335765,0
P21266,GSTM3,Homo sapiens (Human),1,0.86118556,0.276349097,0.118798695,0.019686973,0
P21281,ATP6V1B2,Homo sapiens (Human),0.690405739,1,0.573868517,0.244710369,0.04193912,0
P21283,ATP6V1C1,Homo sapiens (Human),0.581285653,1,0.411291751,0.164440324,0.008853883,0
P21291,CSRP1,Homo sapiens (Human),1,0.532708212,0.163215153,0.078834837,0,0.00487444
P21333,FLNA,Homo sapiens (Human),1,0.621628532,0.352231217,0.203539477,0.020080595,0
P21397,MAOA,Homo sapiens (Human),0.102809491,0.25787857,0.405214368,1,0.115431031,0
P21399,ACO1,Homo sapiens (Human),1,0.818046205,0.292145995,0.142112302,0.027923152,0
P21589,NT5E,Homo sapiens (Human),1,0.637543702,0.394468249,0.131482016,0.014677552,0
P21796,VDAC1,Homo sapiens (Human),0,0.1911851,0.3832056,1,0.120529415,0.017226318
P21912,SDHB,Homo sapiens (Human),0,0.085455479,0.302697931,1,0.106125505,0.009947163
P21926,CD9,Homo sapiens (Human),1,0.731673779,0.358730735,0.128192218,0.008969147,0
P21953,BCKDHB,Homo sapiens (Human),0,0.062798903,0.256489381,1,0.085355235,0.015828341
P21964,COMT,Homo sapiens (Human),0.756939837,0.981384418,1,0.532250065,0.070760887,0
P21980,TGM2,Homo sapiens (Human),0.975930744,1,0.543764829,0.351556706,0.030082619,0
P22033,MUT,Homo sapiens (Human),0,0.07803293,0.271158652,1,0.095384801,0.031016686
P22061,PCMT1,Homo sapiens (Human),0.968791437,0.897166412,0.60406001,1,0.104216338,0
P22102,GART,Homo sapiens (Human),1,0.743077059,0.301079267,0.165201791,0.026627915,0
P22234,PAICS,Homo sapiens (Human),1,0.689307402,0.195499863,0.132040227,0.039203455,0
P22307,SCP2,Homo sapiens (Human),0.151352305,0.323647033,0.454310692,1,0.52497044,0
P22314,UBA1,Homo sapiens (Human),1,0.804431168,0.260691625,0.14446785,0.036873392,0
P22392,NME2,Homo sapiens (Human),1,0.842971261,0.30445625,0.328401595,0.019925525,0
P22413,ENPP1,Homo sapiens (Human),1,0.75107209,0.471268,0.184760529,0.03121022,0
P22626,HNRNPA2B1,Homo sapiens (Human),0,0.096697027,0.36156539,0.351734399,1,0.696486712
P22692,IGFBP4,Homo sapiens (Human),0.456488099,1,0.636090168,0.399877318,0.076051387,0
P22695,UQCRC2,Homo sapiens (Human),0,0.080245133,0.312776083,1,0.164469358,0.024800201
P22830,FECH,Homo sapiens (Human),0.035351929,0.116126556,0.299836119,1,0.111241286,0
P23219,PTGS1,Homo sapiens (Human),0.546104381,0.894021105,1,0.562153769,0.10611077,0
P23229,ITGA6,Homo sapiens (Human),1,0.83059347,0.576671971,0.233095694,0.04595655,0
P23284,PPIB,Homo sapiens (Human),0.322971896,0.758057537,1,0.515129725,0.038459685,0
P23368,ME2,Homo sapiens (Human),0.051828973,0.078046798,0.280602804,1,0.118250926,0
P23381,WARS,Homo sapiens (Human),1,0.859407553,0.256248415,0.133689947,0.012147629,0
P23396,RPS3,Homo sapiens (Human),1,0.779705673,0.499523458,0.304549347,0.07323999,0
P23434,GCSH,Homo sapiens (Human),0,0.051453289,0.254892468,1,0.095835112,0.012368094
P23458,JAK1,Homo sapiens (Human),1,0.916317609,0.52743396,0.203568732,0.021202064,0
P23470,PTPRG,Homo sapiens (Human),1,0.8506818,0.567781006,0.263690048,0.057310064,0
P23526,AHCY,Homo sapiens (Human),1,0.768063598,0.239393603,0.08826811,0,0.003813979
P23528,CFL1,Homo sapiens (Human),1,0.754610864,0.211357552,0.11502957,0,0.00616986
P23634,ATP2B4,Homo sapiens (Human),1,0.711809239,0.515376924,0.208730261,0.046312285,0
P23786,CPT2,Homo sapiens (Human),0.012627152,0.110131098,0.310553916,1,0.118056444,0
P23919,DTYMK,Homo sapiens (Human),0.131102762,0.153853379,0.313503635,1,0.087311913,0
P24310,COX7A1,Homo sapiens (Human),0,0.052291843,0.30670053,1,0.127793482,0.035929369
P24390,KDELR1,Homo sapiens (Human),0.453876556,1,0.559459613,0.181334946,0.038464507,0
P24534,EEF1B2,Homo sapiens (Human),1,0.826186227,0.342548591,0.263813391,0.084108103,0
P24539,ATP5F1,Homo sapiens (Human),0,0.081999659,0.315484133,1,0.140148786,0.044292074
P24593,IGFBP5,Homo sapiens (Human),0.215932179,1,0.513050972,0.124322431,0.018700298,0
P24666,ACP1,Homo sapiens (Human),0.908828875,1,0.482127246,0.564003061,0.094689002,0
P24752,ACAT1,Homo sapiens (Human),0,0.070738862,0.283466678,1,0.101170153,0.02262485
P24844,MYL9,Homo sapiens (Human),1,0.667188452,0.684400712,0.345158343,0.03540983,0
P25325,MPST,Homo sapiens (Human),0.129312215,0.179421577,0.324514655,1,0.157627521,0
P25398,RPS12,Homo sapiens (Human),1,0.714073057,0.354152553,0.248604994,0.047809968,0
P25445,FAS,Homo sapiens (Human),1,0.768658922,0.470545744,0.181933616,0.022344905,0
P25685,DNAJB1,Homo sapiens (Human),0.963524016,1,0.388503529,0.188233739,0.007832891,0
P25705,ATP5A1,Homo sapiens (Human),0,0.053614461,0.298881436,1,0.110972105,0.028488677
P25786,PSMA1,Homo sapiens (Human),1,0.88498628,0.501619029,0.424786526,0.030591495,0
P25787,PSMA2,Homo sapiens (Human),1,0.871737605,0.395142848,0.213033889,0.000472242,0
P25788,PSMA3,Homo sapiens (Human),1,0.768695218,0.306302947,0.159052666,0.02364156,0
P25789,PSMA4,Homo sapiens (Human),1,0.898711194,0.357587163,0.183056134,0.011927522,0
P26006,ITGA3,Homo sapiens (Human),1,0.785624662,0.511778522,0.182749726,0.020745479,0
P26022,PTX3,Homo sapiens (Human),0.274033758,1,0.966991867,0.35864193,0.080356761,0
P26038,MSN,Homo sapiens (Human),1,0.546730003,0.164008744,0.081344026,0.001911152,0
P26196,DDX6,Homo sapiens (Human),1,0.928056965,0.61228882,0.341537949,0,0.006722569
P26373,RPL13,Homo sapiens (Human),1,0.879201857,0.851661291,0.520989489,0.11826032,0
P26440,IVD,Homo sapiens (Human),0,0.076606082,0.320705078,1,0.162784882,0.026883567
P26572,MGAT1,Homo sapiens (Human),0.286782157,1,0.691115264,0.350832281,0.091973904,0
P26639,TARS,Homo sapiens (Human),1,0.692148257,0.211327482,0.126409647,0.027287662,0
P26640,VARS,Homo sapiens (Human),0.58084517,0.661316613,0.489093111,1,0.181337795,0
P26641,EEF1G,Homo sapiens (Human),1,0.834221625,0.415758771,0.23468688,0.025856941,0
P26885,FKBP2,Homo sapiens (Human),0.510681169,1,0.945326118,0.529104443,0.089238784,0
P27105,STOM,Homo sapiens (Human),0.836302963,1,0.578433081,0.20174096,0.049179383,0
P27348,YWHAQ,Homo sapiens (Human),1,0.699379964,0.180904315,0.079092266,0.016429486,0
P27361,MAPK3,Homo sapiens (Human),1,0.731578672,0.18878216,0.084610965,0.036942656,0
P27487,DPP4,Homo sapiens (Human),1,0.912219565,0.591830453,0.199027173,0.0271656,0
P27635,RPL10,Homo sapiens (Human),1,0.96867155,0.964314586,0.704064159,0.151484524,0
P27701,CD82,Homo sapiens (Human),0.448707731,1,0.626958557,0.167643125,0.018694365,0
P27708,CAD,Homo sapiens (Human),1,0.679598669,0.35634583,0.225478529,0.039651952,0
P27797,CALR,Homo sapiens (Human),0.358334894,0.896015526,1,0.565854086,0.054785825,0
P27816,MAP4,Homo sapiens (Human),1,0.593344595,0.294365426,0.164842114,0.014008318,0
P27824,CANX,Homo sapiens (Human),0.506028731,1,0.924346081,0.579905729,0.04665448,0
P28066,PSMA5,Homo sapiens (Human),1,0.970433212,0.452490976,0.222653175,0.103190091,0
P28070,PSMB4,Homo sapiens (Human),1,0.769553809,0.377511614,0.370228064,0.011012738,0
P28072,PSMB6,Homo sapiens (Human),0.983392944,1,0.463441611,0.294114136,0.007061474,0
P28074,PSMB5,Homo sapiens (Human),1,0.841121044,0.379698341,0.254735376,0.031220485,0
P28288,ABCD3,Homo sapiens (Human),0.182354343,0.300317694,0.494070066,1,0.662644481,0
P28289,#N/A,#N/A,1,0.764298492,0.556347374,0.315861595,0.012000928,0
P28331,NDUFS1,Homo sapiens (Human),0,0.063549844,0.302622847,1,0.195285604,0.059903437
P28482,MAPK1,Homo sapiens (Human),1,0.756963575,0.237711821,0.166267598,0.01812537,0
P28799,GRN,Homo sapiens (Human),0.284957929,1,0.714444501,0.197841037,0.054261886,0
P28827,PTPRM,Homo sapiens (Human),1,0.668478826,0.466508892,0.12816842,0.007816691,0
P28838,LAP3,Homo sapiens (Human),0.208479942,0.239581845,0.339136276,1,0.116991603,0
P29144,#N/A,#N/A,0.994643288,1,0.603360541,0.529611835,0.079004493,0
P29279,CTGF,Homo sapiens (Human),0.373478787,1,0.560113724,0.182672171,0.035405212,0
P29317,EPHA2,Homo sapiens (Human),1,0.695070829,0.453640063,0.171080107,0.012719163,0
P29323,EPHB2,Homo sapiens (Human),1,0.647542109,0.398515314,0.189636551,0.010355586,0
P29353,SHC1,Homo sapiens (Human),0.739158968,0.503478975,0.672698812,1,0.267660797,0
P29401,TKT,Homo sapiens (Human),1,0.814759973,0.261611876,0.125666931,0.00957447,0
P29692,EEF1D,Homo sapiens (Human),1,0.941473308,0.399746973,0.236138734,0.045392484,0
P29966,MARCKS,Homo sapiens (Human),1,0.834986295,0.307701198,0.145573475,0,0.007313046
P29992,GNA11,Homo sapiens (Human),1,0.601482945,0.463517149,0.232937724,0.045879535,0
P30038,ALDH4A1,Homo sapiens (Human),0.003738435,0.067514088,0.308175193,1,0.12927498,0
P30040,ERP29,Homo sapiens (Human),0.447770324,0.90391899,1,0.534720407,0.072991441,0
P30041,PRDX6,Homo sapiens (Human),1,0.885103089,0.249579346,0.104817931,0.013600702,0
P30042,C21orf33,Homo sapiens (Human),0,0.040937567,0.266733853,1,0.074822493,0.002872359
P30043,BLVRB,Homo sapiens (Human),0.884734345,1,0.345597192,0.310912949,0.022379963,0
P30044,PRDX5,Homo sapiens (Human),0.022911195,0.093600085,0.303262442,1,0.102982405,0
P30048,PRDX3,Homo sapiens (Human),0,0.095530581,0.317760359,1,0.135522873,0.011895544
P30049,ATP5D,Homo sapiens (Human),0,0.077047381,0.273146361,1,0.180508791,0.079298338
P30050,RPL12,Homo sapiens (Human),0.761591194,0.793777422,1,0.5518631,0.082788998,0
P30084,ECHS1,Homo sapiens (Human),0,0.06454055,0.309077113,1,0.106423935,0.015236896
P30085,CMPK1,Homo sapiens (Human),0.938925868,1,0.3675532,0.411970793,0.026967615,0
P30086,PEBP1,Homo sapiens (Human),0.945088038,1,0.268431918,0.176359698,0.032590114,0
P30101,PDIA3,Homo sapiens (Human),0.399531315,0.864147677,1,0.523961411,0.054293908,0
P30153,PPP2R1A,Homo sapiens (Human),1,0.716011822,0.246389221,0.119723466,0.018170427,0
P30405,PPIF,Homo sapiens (Human),0,0.062961027,0.281309046,1,0.096214691,0.021480417
P30411,BDKRB2,Homo sapiens (Human),1,0.88648252,0.493761222,0.188134925,0.062514508,0
P30419,NMT1,Homo sapiens (Human),1,0.782102649,0.504761822,0.614818857,0.135820688,0
P30519,HMOX2,Homo sapiens (Human),0.839702566,1,0.887108558,0.588057005,0.068735365,0
P30530,AXL,Homo sapiens (Human),0.99963618,1,0.652166969,0.22872738,0.042606122,0
P30533,LRPAP1,Homo sapiens (Human),0.388148904,0.914606314,1,0.582569418,0.074540738,0
P30622,CLIP1,Homo sapiens (Human),1,0.830842173,0.508568445,0.234126216,0.008230337,0
P30626,SRI,Homo sapiens (Human),1,0.955563602,0.347197534,0.162306422,0.057874121,0
P30825,SLC7A1,Homo sapiens (Human),1,0.860984187,0.601816522,0.242463268,0.02112523,0
P30837,ALDH1B1,Homo sapiens (Human),0,0.064389146,0.266534458,1,0.091123601,0.007759089
P31040,SDHA,Homo sapiens (Human),0,0.086399032,0.315981769,1,0.154830528,0.017067308
P31150,GDI1,Homo sapiens (Human),1,0.861129055,0.203792211,0.111242135,0.007667869,0
P31153,MAT2A,Homo sapiens (Human),1,0.955135503,0.575909893,0.417507353,0,0.020848934
P31327,#N/A,#N/A,0.185436088,0.1597348,0.293081918,1,0.086167888,0
P31431,SDC4,Homo sapiens (Human),0.665705215,1,0.440513036,0.149968317,0.008469435,0
P31689,DNAJA1,Homo sapiens (Human),1,0.968443742,0.326418016,0.172137743,0,0.004528654
P31930,UQCRC1,Homo sapiens (Human),0,0.080144932,0.28848498,1,0.166209843,0.010078054
P31939,ATIC,Homo sapiens (Human),1,0.774969098,0.230907485,0.126239383,0.03856721,0
P31946,YWHAB,Homo sapiens (Human),1,0.709372722,0.175105592,0.067663393,0.005634657,0
P31947,SFN,Homo sapiens (Human),1,0.652149795,0.165090096,0.109523652,0,0.005165687
P31948,STIP1,Homo sapiens (Human),1,0.742527725,0.227508823,0.137828198,0.011713454,0
P31949,S100A11,Homo sapiens (Human),1,0.8993008,0.223624951,0.104416388,0.009554078,0
P32119,PRDX2,Homo sapiens (Human),1,0.851056446,0.250610578,0.102371275,0.015353061,0
P32189,GK,Homo sapiens (Human),0.026919876,0.103252613,0.310818894,1,0.113288124,0
P32322,PYCR1,Homo sapiens (Human),0.016026935,0.08311847,0.326074669,1,0.136825457,0
P32856,STX2,Homo sapiens (Human),1,0.892202256,0.580881375,0.274427172,0.031299194,0
P32969,RPL9; RPL9P7; RPL9P8; RPL9P9,Homo sapiens (Human),0.901126623,0.687255831,1,0.605614531,0.086047907,0
P33121,ACSL1,Homo sapiens (Human),0.091366721,0.19690716,0.419573861,1,0.197257047,0
P33176,KIF5B,Homo sapiens (Human),1,0.799500603,0.360474669,0.231180124,0.02344257,0
P33316,DUT,Homo sapiens (Human),0.029115236,0.05603084,0.264120933,1,0.111436976,0
P33527,ABCC1,Homo sapiens (Human),1,0.779967477,0.532943182,0.197903834,0.026196667,0
P33897,ABCD1,Homo sapiens (Human),0.170566359,0.347342753,0.414030543,1,0.678340777,0
P33908,MAN1A1,Homo sapiens (Human),0.315501497,1,0.544486847,0.200731272,0.022744486,0
P34059,GALNS,Homo sapiens (Human),0.311110448,1,0.778937154,0.299541151,0.073037683,0
P34741,SDC2,Homo sapiens (Human),0.904345247,1,0.594423888,0.267009837,0.030473346,0
P34897,SHMT2,Homo sapiens (Human),0,0.06228411,0.270779981,1,0.133729318,0.019464401
P34932,HSPA4,Homo sapiens (Human),1,0.75444304,0.22043161,0.118274339,0.018522603,0
P34947,GRK5,Homo sapiens (Human),1,0.638255733,0.337922372,0.147427199,0.031636468,0
P35052,GPC1,Homo sapiens (Human),0.586427054,1,0.925600934,0.282586041,0.084870996,0
P35080-2,PFN2,Homo sapiens (Human),1,0.714604211,0.270001419,0.142400681,0,0.003257291
P35221,CTNNA1,Homo sapiens (Human),1,0.631860956,0.356999534,0.138600492,0.008091439,0
P35222,CTNNB1,Homo sapiens (Human),1,0.653258384,0.400685018,0.163793923,0.008901317,0
P35232,PHB,Homo sapiens (Human),0,0.082155101,0.281730494,1,0.149053818,0.038779588
P35237,SERPINB6,Homo sapiens (Human),0.601787877,1,0.551213182,0.207361418,0.028259972,0
P35240,NF2,Homo sapiens (Human),1,0.624589343,0.386247,0.186437388,0.004057617,0
P35241,RDX,Homo sapiens (Human),1,0.632572425,0.209104262,0.11126941,0,0.00263805
P35268,RPL22,Homo sapiens (Human),0.817703936,0.640389959,1,0.557445243,0.138888403,0
P35475,IDUA,Homo sapiens (Human),0.331922467,1,0.93523452,0.382515183,0.080118474,0
P35527,KRT9,Homo sapiens (Human),0.258145646,0.041406219,0,0.315595944,0.290129747,1
P35579,MYH9,Homo sapiens (Human),1,0.72699313,0.850919103,0.466170503,0.044229216,0
P35580,MYH10,Homo sapiens (Human),1,0.715311427,0.866494544,0.486517808,0.045043783,0
P35606,COPB2,Homo sapiens (Human),1,0.951035438,0.455721497,0.198166831,0.035215676,0
P35610,SOAT1,Homo sapiens (Human),0.383535703,0.809106807,1,0.549191109,0.040800519,0
P35611,ADD1,Homo sapiens (Human),1,0.594054372,0.37943919,0.176105082,0.01082215,0
P35613,BSG,Homo sapiens (Human),1,0.668826693,0.358196903,0.144838753,0,0.014915723
P35914,HMGCL,Homo sapiens (Human),0,0.085012428,0.343982053,1,0.309472771,0.034356528
P35998,PSMC2,Homo sapiens (Human),1,0.842410801,0.429119179,0.222301598,0.04365159,0
P36021,SLC16A2,Homo sapiens (Human),1,0.91998743,0.551005038,0.365037668,0.022802495,0
P36405,ARL3,Homo sapiens (Human),1,0.838953412,0.295949052,0.157829474,0,0.001439272
P36406,TRIM23,Homo sapiens (Human),1,0.464499549,0.224465278,0.066839753,0.008998779,0
P36507,MAP2K2,Homo sapiens (Human),1,0.936026379,0.340685618,0.151588483,0.002352429,0
P36542,ATP5C1,Homo sapiens (Human),0,0.103331164,0.327865137,1,0.151067317,0.071765234
P36543,ATP6V1E1,Homo sapiens (Human),0.612672711,1,0.426398143,0.167404222,0.037231809,0
P36551,CPOX,Homo sapiens (Human),0,0.046997955,0.2545766,1,0.126605041,0.020337895
P36578,RPL4,Homo sapiens (Human),0.914876112,0.839005323,1,0.632205543,0.043734406,0
P36776,LONP1,Homo sapiens (Human),0,0.07765859,0.256941978,1,0.097981382,0.023328817
P36871,PGM1,Homo sapiens (Human),0.919699875,1,0.510460364,0.253132952,0.018756054,0
P36941,LTBR,Homo sapiens (Human),1,0.976705583,0.604527329,0.214139921,0.039546915,0
P36957,DLST,Homo sapiens (Human),0,0.089803445,0.294979378,1,0.12510004,0.028878985
P36969,GPX4,Homo sapiens (Human),0.944434365,1,0.655543294,0.758264994,0.184543208,0
P37108,SRP14,Homo sapiens (Human),0.990311755,0.832018413,1,0.348777643,0.048980984,0
P37173,TGFBR2,Homo sapiens (Human),0.843537989,1,0.617596197,0.310963555,0.083738271,0
P37802,TAGLN2,Homo sapiens (Human),1,0.692880519,0.180635905,0.07023084,0,0.010209072
P37837,TALDO1,Homo sapiens (Human),1,0.941577235,0.304570105,0.152828742,0.010571262,0
P38117,ETFB,Homo sapiens (Human),0.011469865,0.087823521,0.33007426,1,0.096095468,0
P38435,GGCX,Homo sapiens (Human),0.26528623,0.658166646,1,0.63677796,0.012898109,0
P38571,LIPA,Homo sapiens (Human),0.267628346,1,0.697659173,0.205884537,0.018235171,0
P38606,ATP6V1A,Homo sapiens (Human),0.616555226,1,0.459906511,0.176411667,0.007224904,0
P38646,HSPA9,Homo sapiens (Human),0,0.063132233,0.268563054,1,0.115804008,0.015392413
P39019,RPS19,Homo sapiens (Human),1,0.786070444,0.338595855,0.193997825,0.035357752,0
P39023,RPL3,Homo sapiens (Human),0.866920096,0.786061482,1,0.683191469,0.097162297,0
P39656,DDOST,Homo sapiens (Human),0.125521928,0.311367978,1,0.449678455,0.083627977,0
P40189,IL6ST,Homo sapiens (Human),0.558673002,1,0.603469565,0.31020291,0.080423013,0
P40222,TXLNA,Homo sapiens (Human),1,0.730828987,0.332764333,0.37163027,0.079121532,0
P40227,CCT6A,Homo sapiens (Human),1,0.705827411,0.24694902,0.100119991,0.009785401,0
P40261,NNMT,Homo sapiens (Human),1,0.916240138,0.256861041,0.107907734,0,0.018258604
P40429,RPL13A,Homo sapiens (Human),0.804380593,0.805992694,1,0.669369869,0.108094092,0
P40616,ARL1,Homo sapiens (Human),0.632426859,1,0.307787926,0.141258504,0.008181998,0
P40925,MDH1,Homo sapiens (Human),1,0.872958042,0.302935617,0.263490745,0.153625841,0
P40926,MDH2,Homo sapiens (Human),0,0.068612461,0.300092502,1,0.138695054,0.044742364
P40939,HADHA,Homo sapiens (Human),0,0.081839075,0.317166799,1,0.127320504,0.041033375
P41091,EIF2S3,Homo sapiens (Human),1,0.874031622,0.669136363,0.398165921,0.053321686,0
P41250,GARS,Homo sapiens (Human),0.831669343,0.689627451,0.456860513,1,0.091522857,0
P41252,IARS,Homo sapiens (Human),1,0.771187579,0.420211566,0.289292364,0.045955907,0
P42126,ECI1,Homo sapiens (Human),0,0.096860603,0.287324353,1,0.097076348,0.012153926
P42224,STAT1,Homo sapiens (Human),1,0.757343945,0.304201013,0.157935512,0.009117854,0
P42356,PI4KA,Homo sapiens (Human),1,0.633101926,0.272821425,0.142812093,0.013131253,0
P42677,RPS27,Homo sapiens (Human),1,0.87302279,0.511380144,0.343043153,0.040929303,0
P42704,LRPPRC,Homo sapiens (Human),0,0.072986359,0.289207889,1,0.126109866,0.030579543
P42765,ACAA2,Homo sapiens (Human),0,0.076136356,0.282828839,1,0.11921095,0.046731764
P42766,RPL35,Homo sapiens (Human),1,0.792406984,0.887936307,0.509114429,0.179281342,0
P42785,PRCP,Homo sapiens (Human),0.297958902,1,0.786696025,0.253488344,0.055848402,0
P42892,ECE1,Homo sapiens (Human),0.48600981,1,0.524700179,0.198883438,0.022112125,0
P43007,SLC1A4,Homo sapiens (Human),1,0.849376032,0.494918247,0.245678893,0,0.004201387
P43121,MCAM,Homo sapiens (Human),1,0.72087072,0.436533782,0.178759014,0.030807861,0
P43155,CRAT,Homo sapiens (Human),0.036202121,0.091789424,0.329551265,1,0.126949388,0
P43235,CTSK,Homo sapiens (Human),0.266281445,1,0.779385576,0.242603559,0.020225548,0
P43304,GPD2,Homo sapiens (Human),0,0.079167195,0.298328862,1,0.181136417,0.049217802
P43307,SSR1,Homo sapiens (Human),0.116880834,0.299922007,1,0.49952674,0.096185006,0
P43487,RANBP1,Homo sapiens (Human),1,0.769367003,0.185632359,0.091909297,0,0.00855424
P43686,PSMC4,Homo sapiens (Human),1,0.900239701,0.385454402,0.206079729,0.032229605,0
P43897,TSFM,Homo sapiens (Human),0,0.067414966,0.273040053,1,0.135456489,0.048227501
P45877,PPIC,Homo sapiens (Human),0.19891444,0.550763715,1,0.587722407,0.039895775,0
P45880,#N/A,#N/A,0.005957473,0.07957429,0.226274316,1,0.043109011,0
P45880-2,#N/A,#N/A,0.088497285,0.282939334,0.360546574,1,0.060462791,0
P45954,ACADSB,Homo sapiens (Human),0.00389887,0.099722041,0.313877432,1,0.135477233,0
P45974,USP5,Homo sapiens (Human),1,0.777678188,0.22387546,0.128864532,0.033135852,0
P46060,RANGAP1,Homo sapiens (Human),1,0.864940784,0.355530943,0.183445341,0.031910936,0
P46199,MTIF2,Homo sapiens (Human),0.144205326,0.219519148,0.38163468,1,0.165049278,0
P46459,NSF,Homo sapiens (Human),0.852528948,1,0.425752787,0.154691898,0.026351305,0
P46776,RPL27A,Homo sapiens (Human),1,0.820488941,0.642276942,0.413958049,0.036942966,0
P46777,RPL5,Homo sapiens (Human),1,0.934793685,0.651152676,0.343398447,0.049340769,0
P46778,RPL21,Homo sapiens (Human),0.800235632,0.754184043,1,0.610845589,0.069863344,0
P46779,RPL28,Homo sapiens (Human),1,0.797069328,0.613719456,0.53906492,0.074025322,0
P46781,RPS9,Homo sapiens (Human),1,0.835888706,0.581666264,0.316874134,0.062155409,0
P46782,RPS5,Homo sapiens (Human),1,0.843579622,0.454067528,0.34287888,0.067532982,0
P46783,RPS10,Homo sapiens (Human),1,0.720079986,0.454011922,0.335637592,0.016528008,0
P46821,MAP1B,Homo sapiens (Human),1,0.934672087,0.406451107,0.278943916,0.012855752,0
P46937,YAP1,Homo sapiens (Human),1,0.943754071,0.415418176,0.635515985,0,0.020251636
P46939,UTRN,Homo sapiens (Human),1,0.682410304,0.603093153,0.245938321,0.031336823,0
P46940,IQGAP1,Homo sapiens (Human),1,0.523087735,0.242789841,0.122304111,0.002434727,0
P46977,STT3A,Homo sapiens (Human),0.113230282,0.389680474,1,0.536747692,0.056111285,0
P47755,CAPZA2,Homo sapiens (Human),1,0.838334994,0.381002304,0.180779117,0.027450689,0
P47756,CAPZB,Homo sapiens (Human),1,0.807290057,0.293441882,0.164380536,0.012327249,0
P47985,UQCRFS1,Homo sapiens (Human),0,0.106469735,0.311208337,1,0.195245221,0.033171907
P48047,ATP5O,Homo sapiens (Human),0,0.062284322,0.305310598,1,0.133116466,0.023457502
P48059,LIMS1,Homo sapiens (Human),1,0.486297021,0.271982425,0.132769608,0.011803635,0
P48147,PREP,Homo sapiens (Human),1,0.854489366,0.272242899,0.1322521,0.034261083,0
P48426,PIP4K2A,Homo sapiens (Human),1,0.595043222,0.404764147,0.181371973,0.017394304,0
P48444,ARCN1,Homo sapiens (Human),1,0.902704819,0.27937832,0.124077601,0,0.015471891
P48449,LSS,Homo sapiens (Human),0.577066112,1,0.889707111,0.701664319,0.102659616,0
P48507,GCLM,Homo sapiens (Human),1,0.86177833,0.348787883,0.227973294,0.042857342,0
P48509,CD151,Homo sapiens (Human),1,0.866164253,0.44468902,0.171736972,0.032736232,0
P48556,PSMD8,Homo sapiens (Human),1,0.90983472,0.451790035,0.205202391,0.020979738,0
P48637,GSS,Homo sapiens (Human),1,0.943899243,0.484525221,0.3029366,0,0.053285344
P48643,CCT5,Homo sapiens (Human),1,0.758798459,0.282876487,0.179957251,0.025314663,0
P48723,HSPA13,Homo sapiens (Human),0.607681975,1,0.960238892,0.574347741,0.030796074,0
P48735,IDH2,Homo sapiens (Human),0,0.057627665,0.282003347,1,0.127460994,0.031819432
P48739,PITPNB,Homo sapiens (Human),1,0.943753638,0.394225148,0.277054147,0.018364845,0
P48960,CD97,Homo sapiens (Human),1,0.911019231,0.723443347,0.241200138,0.072045516,0
P49006,MARCKSL1,Homo sapiens (Human),1,0.700052401,0.196895025,0.127582135,0,0.00997223
P49023,PXN,Homo sapiens (Human),1,0.716286772,0.296620058,0.179515634,0,0.026362771
P49189,ALDH9A1,Homo sapiens (Human),0.104794797,0.152580487,0.331468128,1,0.082389341,0
P49207,RPL34,Homo sapiens (Human),0.672875714,0.649856512,1,0.491304176,0.078730878,0
P49257,LMAN1,Homo sapiens (Human),0.290104276,1,0.664168405,0.335881759,0.050806977,0
P49327,FASN,Homo sapiens (Human),1,0.700552473,0.261392064,0.143077929,0.024051755,0
P49368,CCT3,Homo sapiens (Human),1,0.767147616,0.257192084,0.133810186,0.028034844,0
P49406,MRPL19,Homo sapiens (Human),0,0.048100065,0.280002265,1,0.195917674,0.072033413
P49411,TUFM,Homo sapiens (Human),0,0.06061953,0.283293546,1,0.141657014,0.024908153
P49419,ALDH7A1,Homo sapiens (Human),0.020046861,0.095993306,0.267804837,1,0.088956414,0
P49458,SRP9,Homo sapiens (Human),1,0.771508399,0.701627856,0.413869624,0.043864564,0
P49588,AARS,Homo sapiens (Human),1,0.833390534,0.257435034,0.119638229,0.029049288,0
P49589,CARS,Homo sapiens (Human),1,0.821299143,0.32638928,0.295337498,0.014308498,0
P49590,HARS2,Homo sapiens (Human),0,0.068251889,0.258421578,1,0.112151073,0.020973036
P49591,SARS,Homo sapiens (Human),1,0.744391277,0.273718636,0.156562904,0.035945862,0
P49720,PSMB3,Homo sapiens (Human),1,0.939893741,0.516831303,0.360488961,0.058183273,0
P49721,PSMB2,Homo sapiens (Human),1,0.880430635,0.337120403,0.198560626,0.025695501,0
P49748,ACADVL,Homo sapiens (Human),0,0.095586804,0.340004107,1,0.155293741,0.015483307
P49755,TMED10,Homo sapiens (Human),0.285740601,1,0.596389896,0.2773701,0.031392824,0
