Uniprot Accession,Gene,Organism,1,2,3,4,5,6
P04216,THY1,Homo sapiens (Human),1,0.936412738,0.592390096,0.273371443,0.138213593,0
P04264,KRT1,Homo sapiens (Human),0.570253525,0,0.749630358,0.441483594,1,0.456999123
P04406,GAPDH,Homo sapiens (Human),1,0.612326236,0.287248361,0.154068547,0.400308443,0
P04632,CAPNS1,Homo sapiens (Human),0.91059216,1,0.196852615,0.106401082,0.268190158,0
P04792,HSPB1,Homo sapiens (Human),0.080452321,0.124541028,0,0.287811372,1,0.600773172
P04843,RPN1,Homo sapiens (Human),0.264360393,1,0.744908762,0.556288907,0.710718156,0
P04844,RPN2,Homo sapiens (Human),0.238140963,1,0.833642755,0.696046818,0.904564264,0
P04899,GNAI2,Homo sapiens (Human),1,0.807237358,0.538694454,0.182816689,0.05631211,0
P04920,SLC4A2,Homo sapiens (Human),0.946681813,1,0.501425496,0.258153519,0.136504226,0
P04921,GYPC,Homo sapiens (Human),1,0.893660054,0.522407859,0.30185088,0.135286372,0
P05023,ATP1A1,Homo sapiens (Human),1,0.954949921,0.643288644,0.270712967,0.091409188,0
P05026,ATP1B1,Homo sapiens (Human),1,0.93760502,0.63823177,0.264368676,0.105118715,0
P05106,ITGB3,Homo sapiens (Human),0.911506379,1,0.59229155,0.34773133,0.155554401,0
P05120,SERPINB2,Homo sapiens (Human),0.729597056,1,0.442902954,0.491347673,0.324987722,0
P05121,SERPINE1,Homo sapiens (Human),0,0.304844479,0.358870257,0.631300992,1,0.104607447
P05141,SLC25A5,Homo sapiens (Human),0,0.043559948,0.357124576,1,0.4410211,0.169764527
P05161,ISG15,Homo sapiens (Human),0.161002961,0.306475399,0.575526549,1,0.551505036,0
P05165,PCCA,Homo sapiens (Human),0,0.031487302,0.362560844,1,0.765392648,0.278580237
P05166,PCCB,Homo sapiens (Human),0,0.057688232,0.377093729,1,0.752637231,0.326025881
P05362,ICAM1,Homo sapiens (Human),1,0.752244807,0.414382709,0.19749879,0.06299741,0
P05387,RPLP2,Homo sapiens (Human),0.175027934,0.916141513,1,0.303810088,0.316798667,0
P05388,RPLP0,Homo sapiens (Human),0.071802496,1,0.940130239,0.245388505,0.51614751,0
P05556,ITGB1,Homo sapiens (Human),0.83117168,1,0.551067732,0.320858675,0.398766237,0
P05976,MYL1,Homo sapiens (Human),0.371517553,0.360117187,1,0.371801339,0.114076456,0
P05997,COL5A2,Homo sapiens (Human),0.157177444,0.999722041,1,0.653149268,0.694159195,0
P06280,GLA,Homo sapiens (Human),0.109275117,0.540801943,1,0.588797831,0.225705263,0
P06396,GSN,Homo sapiens (Human),0.824877147,1,0.270663525,0.209500764,0.224051197,0
P06473,gB,HCMV,0.142455858,0.911556008,1,0.600542636,0.333301984,0
P06576,ATP5B,Homo sapiens (Human),0,0.056306505,0.367380197,1,0.629396263,0.27267729
P06703,S100A6,Homo sapiens (Human),0.998425099,1,0.234355896,0.149615243,0.264085834,0
P06725,UL83,HCMV,0,0.072061647,0.460327871,0.714627068,0.86179015,1
P06733,ENO1,Homo sapiens (Human),0.926894641,1,0.335669282,0.226752226,0.162317203,0
P06744,GPI,Homo sapiens (Human),0.801641995,1,0.351527489,0.309050177,0.231317797,0
P06748,NPM1,Homo sapiens (Human),0.968432376,0.205373254,0,0.199957314,1,0.682906673
P06753-2,#N/A,#N/A,1,0.717482678,0.266335112,0.186043835,0.079294329,0
P06756,ITGAV,Homo sapiens (Human),0.855576876,1,0.569106084,0.347317369,0.326848995,0
P06865,HEXA,Homo sapiens (Human),0.243803576,0.695596142,1,0.526618059,0.200066663,0
P07093,SERPINE2,Homo sapiens (Human),0,0.655709936,1,0.436171369,0.179487836,0.000120846
P07099,EPHX1,Homo sapiens (Human),0.522522571,1,0.624541984,0.652829024,0.663422557,0
P07108,DBI,Homo sapiens (Human),0.731805527,1,0.619350553,0.709741151,0.164885889,0
P07195,LDHB,Homo sapiens (Human),0.748803403,1,0.797389901,0.66035456,0.516736533,0
P07203,GPX1,Homo sapiens (Human),0,0.100084458,0.49100943,1,0.821336504,0.338856901
P07237,P4HB,Homo sapiens (Human),0.250806172,1,0.590384997,0.390510289,0.379103589,0
P07339,CTSD,Homo sapiens (Human),0.057439254,0.466895377,1,0.435453281,0.09720905,0
P07355,ANXA2,Homo sapiens (Human),1,0.766877476,0.252255564,0.11738919,0.048682572,0
P07437,TUBB,Homo sapiens (Human),0.17213275,0.158938391,0,0.288108086,1,0.572019907
P07585,DCN,Homo sapiens (Human),0.282527614,0.723916702,0.268945473,0.66124942,1,0
P07602,PSAP,Homo sapiens (Human),0.042063631,0.641481385,1,0.377351452,0.114086868,0
P07686,HEXB,Homo sapiens (Human),0.254306604,0.697232163,1,0.457099135,0.134256175,0
P07711,CTSL,Homo sapiens (Human),0.249846953,0.802508769,1,0.512615058,0.275370803,0
P07737,PFN1,Homo sapiens (Human),0.893459412,1,0.29633847,0.189555654,0.209136314,0
P07741,APRT,Homo sapiens (Human),0,0.119268739,0.007886449,0.333760892,1,0.504242404
P07858,CTSB,Homo sapiens (Human),0.005385348,0.546960756,1,0.517944877,0.179414737,0
P07900,HSP90AA1,Homo sapiens (Human),1,0.747775446,0.249950119,0.172329268,0.147104585,0
P07919,UQCRH,Homo sapiens (Human),0,0.090329254,0.376681715,1,0.661847753,0.262826213
P07942,LAMB1,Homo sapiens (Human),0.164480136,1,0.746479882,0.471979436,0.563523233,0
P07947,YES1,Homo sapiens (Human),1,0.698780854,0.3346432,0.148500151,0.060827419,0
P07948,LYN,Homo sapiens (Human),1,0.712503001,0.487992801,0.281598942,0.095758166,0
P07954,FH,Homo sapiens (Human),0,0.065108593,0.386233704,1,0.629660855,0.248492698
P07996,THBS1,Homo sapiens (Human),0.415390115,0.791357227,0.466192629,0.615841651,1,0
P08107,HSPA1A,Homo sapiens (Human),0.857782398,1,0.522340934,0.329007842,0.2976348,0
P08123,COL1A2,Homo sapiens (Human),0.274275923,1,0.615284803,0.323976016,0.290764065,0
P08133,ANXA6,Homo sapiens (Human),0.897124932,1,0.348512545,0.238265288,0.273502397,0
P08174,CD55,Homo sapiens (Human),0.843144066,1,0.612348868,0.273091935,0.104933721,0
P08195,SLC3A2,Homo sapiens (Human),1,0.868989033,0.582320403,0.271242703,0.098049238,0
P08236,GUSB,Homo sapiens (Human),0.315675648,0.901935963,1,0.702585119,0.329255458,0
P08238,HSP90AB1,Homo sapiens (Human),1,0.674920859,0.16034031,0.157248282,0.166067057,0
P08240,SRPRA,Homo sapiens (Human),0.390386658,1,0.627746354,0.249725325,0.324305562,0
P08253,MMP2,Homo sapiens (Human),0.361374557,1,0.449177379,0.266728493,0.339829771,0
P08318,UL32,HCMV,0,0.340871385,1,0.722178437,0.437242572,0.287536388
P08473,MME,Homo sapiens (Human),0.861815909,1,0.58771104,0.221185186,0.105472121,0
P08559,PDHA1,Homo sapiens (Human),0,0.046948591,0.373504787,1,0.501034795,0.193782389
P08572,COL4A2,Homo sapiens (Human),0.30274223,1,0.789708063,0.578185638,0.463648457,0
P08574,CYC1,Homo sapiens (Human),0,0.055207126,0.383544727,1,0.765752112,0.234056559
P08648,ITGA5,Homo sapiens (Human),0.824026217,1,0.562068282,0.264299758,0.142339126,0
P08670,VIM,Homo sapiens (Human),1,0.257418186,0,0.128436057,0.447837626,0.154419911
P0CW22,RPS17,Homo sapiens (Human),0,0.356988842,0.112212807,0.487248158,1,0.44657539
P08754,GNAI3,Homo sapiens (Human),1,0.625440314,0.450396988,0.140521914,0.027419728,0
P08758,ANXA5,Homo sapiens (Human),0.950994739,1,0.321722277,0.223749806,0.2562729,0
P08865,RPSA,Homo sapiens (Human),0.307848707,0.224433828,0,0.176729743,1,0.589691053
P08962,CD63,Homo sapiens (Human),0.703811923,1,0.639997537,0.203079689,0.076149691,0
P09001,MRPL3,Homo sapiens (Human),0,0.077074651,0.424299082,1,0.466144136,0.171200527
P09110,ACAA1,Homo sapiens (Human),0,0.295095743,0.881129126,1,0.991900863,0.158766462
P09211,GSTP1,Homo sapiens (Human),0.372276712,0.576362671,0,0.357593234,1,0.194544815
P09382,LGALS1,Homo sapiens (Human),1,0.334221993,0.089191036,0.062424379,0.081013036,0
P09486,SPARC,Homo sapiens (Human),0.294647427,1,0.493096625,0.368912087,0.528880034,0
P09496,CLTA,Homo sapiens (Human),1,0.663443403,0.466966221,0.141628822,0.073023563,0
P09525,ANXA4,Homo sapiens (Human),0.538802909,0.681881351,0,0.211823714,1,0.036284376
P09543,CNP,Homo sapiens (Human),0.997093768,1,0.517804262,0.525821046,0.281420454,0
P09601,HMOX1,Homo sapiens (Human),0.521850475,1,0.436939841,0.445181376,0.21666838,0
P09622,DLD,Homo sapiens (Human),0,0.063128681,0.403777742,1,0.600236807,0.24219054
P09651,HNRNPA1,Homo sapiens (Human),0,0.494668268,0.512448027,0.373260315,1,0.648889423
P09669,COX6C,Homo sapiens (Human),0,0.068108736,0.347358225,1,0.593775513,0.231093962
P09695,TRS1,HCMV,0,0.539102722,0.542037687,0.642173712,1,0.437084307
P09701,US23,HCMV,0,0.085928743,0.151099531,0.420732351,1,0.914092287
P09709,US34,HCMV,0.067781927,1,0.711961666,0.432498178,0.698815581,0
P09715,IRS1,HCMV,0,0.38418193,0.579872046,0.48454148,1,0.01484364
P09722,US22,HCMV,0.038419362,0,0.094695627,0.38041019,1,0.849298528
P09727,US11,HCMV,0.054434734,0.883705559,0.354927275,0.486460892,1,0
P09913,IFIT2,Homo sapiens (Human),0.067605277,0.141003293,0,0.349403893,1,0.398102098
P09914,IFIT1,Homo sapiens (Human),0.109044368,0.315833111,0,0.385530143,1,0.536508443
P09936,UCHL1,Homo sapiens (Human),0.800842456,1,0.349470931,0.223191348,0.258051362,0
P0DJ07,PET100,Homo sapiens (Human),0,0.077165011,0.495551386,1,0.324928819,0.093057686
P10109,FDX1,Homo sapiens (Human),0,0.047866185,0.362609481,1,0.340636219,0.109108219
P10176,COX8A,Homo sapiens (Human),0,0.172706697,0.430347866,1,0.698430659,0.241847413
P10253,GAA,Homo sapiens (Human),0.20492948,0.613544017,1,0.704640409,0.146130626,0
P10301,RRAS,Homo sapiens (Human),1,0.8338602,0.536764227,0.240248878,0.173106073,0
P10515,DLAT,Homo sapiens (Human),0,0.063808553,0.374967915,1,0.663808459,0.286010378
P10599,TXN,Homo sapiens (Human),0.588509401,1,0.503660221,0.363432332,0.276709233,0
P10606,COX5B,Homo sapiens (Human),0,0.078370128,0.389514786,1,0.563696389,0.228626122
P10619,CTSA,Homo sapiens (Human),0.047599523,0.490970755,1,0.684468423,0.259146517,0
P10620,MGST1,Homo sapiens (Human),0,0.263439783,0.212771798,0.59244216,1,0.083860114
P10768,ESD,Homo sapiens (Human),1,0.965634937,0.382555787,0.459377522,0.464690892,0
P10809,HSPD1,Homo sapiens (Human),0,0.049968006,0.382394961,1,0.504402359,0.19935597
P10909,CLU,Homo sapiens (Human),0,0.371106022,0.245529246,0.415797728,1,0.334359012
P11021,HSPA5,Homo sapiens (Human),0.240256254,1,0.612589604,0.40829765,0.420275948,0
P11047,LAMC1,Homo sapiens (Human),0.196394089,1,0.654192388,0.413101445,0.524116878,0
P11117,ACP2,Homo sapiens (Human),0.428625495,0.853806488,1,0.495890223,0.140168481,0
P11142,HSPA8,Homo sapiens (Human),0.817667081,1,0.464264804,0.241915654,0.182105164,0
P11166,SLC2A1,Homo sapiens (Human),0.856897883,1,0.511719316,0.202789836,0.0712151,0
P11169,SLC2A3,Homo sapiens (Human),0.86140268,1,0.565221455,0.295969822,0.146747278,0
P11172,UMPS,Homo sapiens (Human),0,0.014763593,0.331064372,1,0.784403168,0.249130436
P11177,PDHB,Homo sapiens (Human),0,0.046663475,0.371423535,1,0.486725616,0.196980955
P11182,DBT,Homo sapiens (Human),0,0.045123371,0.367473714,1,0.663231581,0.284959803
P11216,PYGB,Homo sapiens (Human),0.837289033,0.438035952,0,0.400680771,1,0.006750528
P11233,RALA,Homo sapiens (Human),0.95419533,1,0.605730005,0.217123944,0.055039391,0
P11234,RALB,Homo sapiens (Human),1,0.919605002,0.466922291,0.209485364,0.076240672,0
P11279,LAMP1,Homo sapiens (Human),0.752722679,1,0.808226183,0.288041132,0.115297237,0
P11310,ACADM,Homo sapiens (Human),0,0.071539137,0.34135075,1,0.399989396,0.137689703
P11413,G6PD,Homo sapiens (Human),0,0.109715751,0.26191675,0.58354872,1,0.162735332
P11498,PC,Homo sapiens (Human),0,0.044154227,0.315760634,1,0.465648459,0.183050149
P11586,MTHFD1,Homo sapiens (Human),0.752272479,1,0.677353353,0.15682826,0.439541711,0
P11717,IGF2R,Homo sapiens (Human),0.231555252,1,0.59046286,0.259768418,0.223164434,0
P11766,ADH5,Homo sapiens (Human),0.211216005,0.152687276,0,0.078667256,1,0.27328524
P11940,PABPC1,Homo sapiens (Human),0,0.48473467,0.491032913,0.773543534,1,0.168373327
P12109,COL6A1,Homo sapiens (Human),0.101815424,0.879222301,0.676390827,0.60069168,1,0
P12110,COL6A2,Homo sapiens (Human),0.089049548,0.925037412,0.687315438,0.631249536,1,0
P12111,COL6A3,Homo sapiens (Human),0.191702318,1,0.722290819,0.508530116,0.5944602,0
P12268,IMPDH2,Homo sapiens (Human),0.628602655,0.580454134,0,0.302011298,1,0.409904819
P12694,BCKDHA,Homo sapiens (Human),0,0.053805582,0.364071114,1,0.455102902,0.191962356
P12814-3,ACTN1,Homo sapiens (Human),1,0.638986796,0.2858507,0.326775581,0.241775425,0
P12824,gH,HCMV,0.202619855,1,0.967426639,0.479510368,0.219094392,0
P12956,XRCC6,Homo sapiens (Human),0,0.487984347,0.976978901,0.669680175,1,0.523163786
P13010,XRCC5,Homo sapiens (Human),0,0.195297542,0.858166603,0.617034746,1,0.575327466
P13073,COX4I1,Homo sapiens (Human),0,0.07264003,0.395807527,1,0.620350981,0.260062058
P13200,UL99,HCMV,0.366390684,1,0.711702749,0.537115847,0.363090558,0
P13202,UL123,HCMV,0,0.030139951,0.064033722,0.263473086,1,0.650510742
P13473,LAMP2,Homo sapiens (Human),0.678071791,1,0.951362381,0.286649134,0.105288511,0
P13489,RNH1,Homo sapiens (Human),0.548086495,0.418595909,0,0.333311681,1,0.315092155
P13639,EEF2,Homo sapiens (Human),1,0.930192209,0.10645268,0.112075026,0.622408712,0
P13667,PDIA4,Homo sapiens (Human),0.286714406,1,0.626880094,0.309659778,0.192820999,0
P13674-2,#N/A,#N/A,0.109948114,1,0.67649334,0.412003374,0.517566777,0
P13693,TPT1,Homo sapiens (Human),1,0.853274809,0,0.059860724,0.950143133,0.234818393
P13726,F3,Homo sapiens (Human),0.848203637,1,0.635392216,0.548468678,0.289064746,0
P13747,HLA-E,Homo sapiens (Human),0.417479023,1,0.703104978,0.634992607,0.686776095,0
P13797,PLS3,Homo sapiens (Human),0.919510449,1,0.369388832,0.243682558,0.093306155,0
P13804,ETFA,Homo sapiens (Human),0,0.052261754,0.399246683,1,0.561886405,0.225928929
P13861,PRKAR2A,Homo sapiens (Human),1,0.662719665,0.286378903,0.151060083,0.075335594,0
P13987,CD59,Homo sapiens (Human),1,0.95370541,0.567967054,0.302643979,0.167816364,0
P13995,MTHFD2,Homo sapiens (Human),0,0.043043673,0.423967783,1,0.417928593,0.175295267
P14209,CD99,Homo sapiens (Human),1,0.88375244,0.263149392,0.114387503,0.050527438,0
P14314,PRKCSH,Homo sapiens (Human),0.354337887,1,0.605834204,0.272326434,0.135270798,0
P60528,US6,HCMV,0.263791317,1,0.510168073,0.261058827,0.287590688,0
P14384,CPM,Homo sapiens (Human),1,0.787379157,0.541705763,0.789325356,0.071651297,0
P14406,COX7A2,Homo sapiens (Human),0,0.048852497,0.358437101,1,0.458448071,0.212920388
P14618,#N/A,#N/A,0.599168504,0.230765088,0,0.170333665,1,0.071580535
P14625,HSP90B1,Homo sapiens (Human),0.242259966,1,0.640349337,0.448526433,0.476070057,0
P14854,COX6B1,Homo sapiens (Human),0,0.057734378,0.377129561,1,0.307863611,0.094874305
P14866,HNRNPL,Homo sapiens (Human),0,0.060660486,0.184854115,0.397857784,1,0.594076956
P14868,DARS,Homo sapiens (Human),0.754991465,0.895418876,0,0.425070616,1,0.619701151
P14923,JUP,Homo sapiens (Human),1,0.812262904,0.427580853,0.117629033,0.078533762,0
P14927,UQCRB,Homo sapiens (Human),0,0.064658687,0.401366703,1,0.736868887,0.293500304
P15121,AKR1B1,Homo sapiens (Human),0.19230135,0.154352948,0.397058294,1,0.593470416,0
P15144,ANPEP,Homo sapiens (Human),1,0.824170864,0.597174086,0.216705092,0.062663824,0
P15151,PVR,Homo sapiens (Human),1,0.79640521,0.533027661,0.243844383,0.145527516,0
P15289,ARSA,Homo sapiens (Human),0.299671542,0.627398419,1,0.499189251,0.148133616,0
P15309,ACPP,Homo sapiens (Human),0.26343371,0.818168441,1,0.409495616,0.131044643,0
P15311,EZR,Homo sapiens (Human),1,0.849152099,0.255351174,0.143749236,0.038957796,0
P15529,CD46,Homo sapiens (Human),0.953805662,1,0.576766269,0.329209176,0.136470308,0
P15559,NQO1,Homo sapiens (Human),0,0.406580174,0.274616139,0.715060438,1,0.316699928
P15586,GNS,Homo sapiens (Human),0.151440203,0.68392961,1,0.3876972,0.106869801,0
P15848,ARSB,Homo sapiens (Human),0.270290447,0.743541956,1,0.52540916,0.173313958,0
P15880,RPS2,Homo sapiens (Human),0.248652421,0.493595909,0,0.265194635,1,0.569780704
P15954,COX7C,Homo sapiens (Human),0,0.043949346,0.391234429,1,0.759631663,0.229642722
P16035,TIMP2,Homo sapiens (Human),0.41654059,1,0.498316192,0.24784463,0.144288893,0
P16070,CD44,Homo sapiens (Human),1,0.733149008,0.315525926,0.115129083,0.055967295,0
P16152,CBR1,Homo sapiens (Human),0.069425815,0.327149252,0.175279285,1,0.47903291,0
P16278,GLB1,Homo sapiens (Human),0.098245763,0.475104481,1,0.728729828,0.197092313,0
P16435,POR,Homo sapiens (Human),0.435256133,1,0.506320829,0.22780028,0.133699509,0
P16615,ATP2A2,Homo sapiens (Human),0.489574122,1,0.50561692,0.270588492,0.227867502,0
P16727,UL84,HCMV,0,0.11738566,0.207797914,0.344863901,1,0.836258348
P16733,gM,HCMV,0.149817601,1,0.80432873,0.38696401,0.192489544,0
P16735,UL104,HCMV,0,0.176597433,0.744585412,1,0.740686057,0.67825275
P16739,UL119/UL118,HCMV,0.244253822,1,0.673754427,0.274042885,0.125100058,0
P16749,0,HCMV,0,0.38108712,0.481922412,0.647023716,1,0.759321501
P16755,UL13,HCMV,1,0.867599281,0.754644295,0.860814001,0.334135619,0
P16756,UL14,HCMV,0.285383848,1,0.593613695,0.403667158,0.327633284,0
P16766,UL35,HCMV,0,0.155693189,0.494225897,1,0.864170501,0.416363139
P16778,UL37,HCMV,0,0.084450261,0.463755403,1,0.436346542,0.154571127
P16780,UL40,HCMV,0.532322473,1,0.625680996,0.30782799,0.468036821,0
P16781,UL43,HCMV,0,0.174121692,0.547204222,0.689361016,0.921224483,1
P16782,UL45,HCMV,0,0.596789327,1,0.793644229,0.642046182,0.304545888
P16784,UL47,HCMV,0,0.261818388,1,0.816331623,0.636732429,0.410626908
P16785,UL48,HCMV,0,0.370904151,1,0.805211816,0.577287707,0.299892491
P16788,UL97,HCMV,0,0.116279642,0.358462178,0.622445911,1,0.66553456
P16791,UL50,HCMV,0.342353832,1,0.629781594,0.520093487,0.359750742,0
P16793,UL52,HCMV,0,0.039261974,0.211641121,0.662891724,1,0.930450913
P16795,GN,HCMV,0.113088164,1,0.723267274,0.307796777,0.211551718,0
P16808,0,HCMV,0.161377612,0.802653842,1,0.612363447,0.40107337,0
P16809,0,HCMV,0.266684739,1,0.656443187,0.315512919,0.12289615,0
P16810,0,HCMV,0.309152287,1,0.466346017,0.14823509,0.07412565,0
P16837,UL128,HCMV,0.117059841,1,0.817359484,0.432902546,0.289404379,0
P16844,UL15A,HCMV,0,0.205560114,0.162800155,1,0.622899354,0.172933992
P16845,UL22A,HCMV,0.174608756,1,0.519064124,0.14750795,0.039042487,0
P17050,NAGA,Homo sapiens (Human),0.208595483,0.704069608,1,0.533502732,0.17640917,0
P17066,HSPA6,Homo sapiens (Human),0.287398589,1,0.771205197,0.824738586,0.645488656,0
P17146,UL4,HCMV,0.211375714,1,0.687806113,0.419645892,0.540340586,0
P17151,UL112/UL113,HCMV,0,0.049097321,0.11427646,0.330849919,1,0.63056723
P17152,TMEM11,Homo sapiens (Human),0,0.113406419,0.426822712,1,0.479698407,0.163693052
P17301,ITGA2,Homo sapiens (Human),1,0.690963114,0.503996605,0.185289885,0.060418125,0
P17568,NDUFB7,Homo sapiens (Human),0,0.075629141,0.428392482,1,0.727744453,0.255447179
P17612,PRKACA,Homo sapiens (Human),1,0.612650114,0.271407766,0.243721792,0.085177527,0
P17655,CAPN2,Homo sapiens (Human),1,0.999279145,0.111369222,0.193590466,0.701689787,0
P17693,HLA-G,Homo sapiens (Human),1,0.908749989,0.5806957,0.252525214,0.113151687,0
P17813,ENG,Homo sapiens (Human),1,0.885736193,0.461559764,0.269562918,0.162748137,0
P17844,DDX5,Homo sapiens (Human),0,0.337562872,0.417082488,0.264993092,1,0.599137578
P17858,PFKL,Homo sapiens (Human),0.043043223,0.043557242,0,0.524018209,1,0.089216671
P17900,GM2A,Homo sapiens (Human),0.08528008,0.657817923,1,0.482443345,0.147185276,0
P17931,LGALS3,Homo sapiens (Human),0.974851328,1,0.450651075,0.157591224,0.064843909,0
P17980,PSMC3,Homo sapiens (Human),0.447310876,0.510929424,0,0.322990934,1,0.59072167
P17987,TCP1,Homo sapiens (Human),0.813452371,1,0.101845801,0.097536062,0.567510872,0
P18031,PTPN1,Homo sapiens (Human),0.586282258,1,0.213037898,0.278650307,0.560601997,0
P18077,RPL35A,Homo sapiens (Human),0,0.312244103,0.600081666,0.460265664,1,0.531916617
P18084,ITGB5,Homo sapiens (Human),0.861350617,1,0.567848915,0.257012063,0.131330712,0
P18085,ARF4,Homo sapiens (Human),0.064757497,0.336687862,0.086373582,0.505444589,1,0
P18124,RPL7,Homo sapiens (Human),0.212211277,0.936663421,1,0.404766052,0.353944041,0
P18206,VCL,Homo sapiens (Human),1,0.930478312,0.400430315,0.329290691,0.219866012,0
P18621,RPL17,Homo sapiens (Human),0.185610962,0.984425575,0.154305004,0.105849189,1,0
P18669,PGAM1,Homo sapiens (Human),1,0.933388601,0.362984368,0.2510461,0.232131826,0
P18859,ATP5J,Homo sapiens (Human),0,0.059632119,0.394040589,1,0.543715797,0.217825175
P19022,CDH2,Homo sapiens (Human),1,0.667889272,0.459682575,0.19828601,0.005522694,0
P19338,NCL,Homo sapiens (Human),0.743882204,1,0.627675879,0.109161124,0.143814456,0
P19367,HK1,Homo sapiens (Human),0,0.025651445,0.058355468,0.348123562,1,0.399711071
P19404,NDUFV2,Homo sapiens (Human),0,0.070563492,0.45920592,1,0.602254435,0.231396653
P19525,EIF2AK2,Homo sapiens (Human),0,0.334820889,0.049184181,0.14737778,1,0.635419662
Q6SWP7,UL122,HCMV,0,0.14253695,0.144961638,0.386458324,1,0.751945568
P20020,ATP2B1,Homo sapiens (Human),1,0.73145463,0.491627061,0.203767113,0.052430749,0
P20042,EIF2S2,Homo sapiens (Human),1,0.916460257,0.170022871,0,0.259297903,0.028188825
P20073,ANXA7,Homo sapiens (Human),0.156408425,0.106065323,0,0.192434221,1,0.292727867
P20336,RAB3A,Homo sapiens (Human),0.459796496,0.618544333,0.650345737,0.798761023,1,0
P20337,RAB3B,Homo sapiens (Human),0.412368992,1,0.316477179,0.453422836,0.773875936,0
P20338,RAB4A,Homo sapiens (Human),0.397438594,1,0.375385475,0.218239823,0.464601944,0
P20339,RAB5A,Homo sapiens (Human),0.664574498,1,0.420619583,0.580295263,0.65595423,0
P20340,RAB6A,Homo sapiens (Human),0.482893695,1,0.447560325,0.160056885,0.120593889,0
P20591,MX1,Homo sapiens (Human),1,0.879643364,0,0.085616554,0.353733527,0.043603016
P20618,PSMB1,Homo sapiens (Human),0.927844411,1,0.632512712,0.896140175,0.544011796,0
P20645,M6PR,Homo sapiens (Human),0.218204072,1,0.553705753,0.176179869,0.138941582,0
P20674,COX5A,Homo sapiens (Human),0,0.076437883,0.387740275,1,0.586410624,0.242912787
P20908,COL5A1,Homo sapiens (Human),6.18E-05,0.592901245,1,0.535266942,0.608052308,0
P20933,AGA,Homo sapiens (Human),0.128676889,0.645605788,1,0.487703883,0.167310484,0
P21266,GSTM3,Homo sapiens (Human),0,0.119294153,0.061023571,0.261523678,1,0.733216704
P21281,ATP6V1B2,Homo sapiens (Human),0.682485649,1,0.936975615,0.499581117,0.195152296,0
P21283,ATP6V1C1,Homo sapiens (Human),0.651862833,1,0.868477785,0.413967802,0.194139215,0
P21291,CSRP1,Homo sapiens (Human),1,0.939637739,0.289802848,0.095654457,0.032822671,0
P21333,FLNA,Homo sapiens (Human),1,0.667842121,0.379682877,0.210655442,0.09464275,0
P21397,MAOA,Homo sapiens (Human),0,0.131759199,0.440880734,1,0.773431079,0.302350256
P21399,ACO1,Homo sapiens (Human),0.012275351,0.105237315,0,0.472846288,1,0.453510774
P21589,NT5E,Homo sapiens (Human),1,0.810055812,0.498936605,0.201292773,0.071466293,0
P21796,VDAC1,Homo sapiens (Human),0,0.13455284,0.463226536,1,0.828073838,0.345821226
P21912,SDHB,Homo sapiens (Human),0,0.083029717,0.404157038,1,0.599457275,0.228226508
P21926,CD9,Homo sapiens (Human),0.864616062,1,0.590661765,0.193769903,0.065260537,0
P21953,BCKDHB,Homo sapiens (Human),0,0.085164644,0.406148658,1,0.478869544,0.18232922
P21964,COMT,Homo sapiens (Human),0.447608975,1,0.457306113,0.273679081,0.364612806,0
P21980,TGM2,Homo sapiens (Human),0.036171708,0.285529119,0,0.303745697,1,0.454123162
P22033,MUT,Homo sapiens (Human),0,0.051128946,0.369981214,1,0.599344173,0.251164577
P22061,PCMT1,Homo sapiens (Human),0.118981657,0.563472964,0.42155699,1,0.862446576,0
P22307,SCP2,Homo sapiens (Human),0,0.274405391,0.8106507,0.919904883,1,0.160648085
P22314,UBA1,Homo sapiens (Human),0.839330941,0.997264797,0,0.379588527,1,0.204562021
P22392,NME2,Homo sapiens (Human),0.241083525,0.148020024,0,0.32775139,1,0.20457134
P22413,ENPP1,Homo sapiens (Human),1,0.952775823,0.611976603,0.229956871,0.133754924,0
P22626,HNRNPA2B1,Homo sapiens (Human),0,0.234213408,0.346241092,0.336041327,1,0.679526499
P22692,IGFBP4,Homo sapiens (Human),0.484844146,1,0.760721262,0.700512003,0.506875856,0
P22695,UQCRC2,Homo sapiens (Human),0,0.077631924,0.392506962,1,0.732665484,0.257960707
P22830,FECH,Homo sapiens (Human),0,0.041819952,0.34628317,1,0.589089609,0.237661438
P23219,PTGS1,Homo sapiens (Human),0.348897599,0.923616051,0.417369306,0.595111941,1,0
P23229,ITGA6,Homo sapiens (Human),0.891753084,1,0.585866604,0.245346313,0.171252736,0
P23284,PPIB,Homo sapiens (Human),0.307915294,1,0.647529881,0.316180917,0.172226392,0
P23368,ME2,Homo sapiens (Human),0,0.045677526,0.378481385,1,0.469020764,0.20968896
P23381,WARS,Homo sapiens (Human),0.974681567,1,0,0.268215291,0.8549009,0.405042014
P23396,RPS3,Homo sapiens (Human),0,0.201226875,0.106586114,0.397238907,1,0.631739672
P23434,GCSH,Homo sapiens (Human),0,0.04720003,0.394058833,1,0.398649048,0.146510577
P23526,AHCY,Homo sapiens (Human),1,0.852454293,0.163910599,0.137524212,0.137316509,0
P23528,CFL1,Homo sapiens (Human),0.787793789,1,0.335067603,0.171139354,0.156552056,0
P23634,ATP2B4,Homo sapiens (Human),1,0.833591646,0.583809633,0.240712986,0.113882069,0
